,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
12,20190308,gchure,Y20I,O2,R1220,0.0,6912.161920008945,1220.0,0.1814575815646277
19,20190308,gchure,Y20I,O2,R260,0.0,11040.591601321397,260.0,0.45260550904746194
29,20190308,gchure,delta,O2,R0,0.0,19375.08150435946,0.0,1.0
32,20190308,gchure,Y20I,O2,R124,0.0,14518.668236352818,124.0,0.6810394037760338
65,20190308,gchure,Y20I,O2,R60,0.0,15756.628227487756,60.0,0.7623464168086972
0,20190308,gchure,Y20I,O2,R60,0.1,16205.348140444596,60.0,0.7360641911892415
5,20190308,gchure,Y20I,O2,R124,0.1,14877.405776502746,124.0,0.6545960802374552
9,20190308,gchure,delta,O2,R0,0.1,20507.541204531808,0.0,1.0
21,20190308,gchure,Y20I,O2,R1220,0.1,7058.0822923113365,1220.0,0.17488737414039626
24,20190308,gchure,Y20I,O2,R260,0.1,11401.601236265878,260.0,0.44135848979701664
1,20190308,gchure,Y20I,O2,R60,5.0,17839.0304076377,60.0,0.9150638899722876
39,20190308,gchure,delta,O2,R0,5.0,19104.81331280671,0.0,1.0
40,20190308,gchure,Y20I,O2,R124,5.0,16599.92252427691,124.0,0.8319177176803769
45,20190308,gchure,Y20I,O2,R260,5.0,13819.436243699263,260.0,0.6453425256049596
53,20190308,gchure,Y20I,O2,R1220,5.0,8632.6171732354,1220.0,0.29729845464799515
13,20190308,gchure,delta,O2,R0,10.0,19502.773298699936,0.0,1.0
35,20190308,gchure,Y20I,O2,R124,10.0,18162.941537446444,124.0,0.9126910857684535
46,20190308,gchure,Y20I,O2,R60,10.0,18952.837335896707,60.0,0.9641639247570084
56,20190308,gchure,Y20I,O2,R1220,10.0,10219.056914458313,1220.0,0.3950350924780013
68,20190308,gchure,Y20I,O2,R260,10.0,15589.896431992098,260.0,0.7450209491717206
14,20190308,gchure,delta,O2,R0,25.0,19426.449948949674,0.0,1.0
30,20190308,gchure,Y20I,O2,R124,25.0,19065.755029903736,124.0,0.9763916349638203
48,20190308,gchure,Y20I,O2,R60,25.0,19246.266858067862,60.0,0.9882065758116676
52,20190308,gchure,Y20I,O2,R1220,25.0,16007.79986354957,1220.0,0.7762409868135303
70,20190308,gchure,Y20I,O2,R260,25.0,17941.30424499371,260.0,0.9027935796721299
11,20190308,gchure,Y20I,O2,R60,50.0,19356.742960149062,60.0,1.0091778066217145
22,20190308,gchure,Y20I,O2,R1220,50.0,18044.608322325024,1220.0,0.9216075799563547
27,20190308,gchure,Y20I,O2,R260,50.0,18890.8941392724,260.0,0.978087638235023
47,20190308,gchure,delta,O2,R0,50.0,19219.224554337216,0.0,1.0
64,20190308,gchure,Y20I,O2,R124,50.0,19708.096542949857,124.0,1.0326267058418248
8,20190308,gchure,delta,O2,R0,75.0,19620.10911465212,0.0,1.0
17,20190308,gchure,Y20I,O2,R124,75.0,20233.49041129913,124.0,1.039991322011552
37,20190308,gchure,Y20I,O2,R60,75.0,19955.245086797793,60.0,1.0218502433200942
54,20190308,gchure,Y20I,O2,R260,75.0,19379.82821468423,260.0,0.9843341313203239
66,20190308,gchure,Y20I,O2,R1220,75.0,19178.017940988255,1220.0,0.9711764760661897
38,20190308,gchure,Y20I,O2,R260,100.0,19579.869503946382,260.0,0.977035178988156
49,20190308,gchure,Y20I,O2,R1220,100.0,19326.38952429937,1220.0,0.9610794256068033
61,20190308,gchure,Y20I,O2,R124,100.0,20810.97352351243,124.0,1.0545292365083696
63,20190308,gchure,delta,O2,R0,100.0,19944.69855485679,0.0,1.0
69,20190308,gchure,Y20I,O2,R60,100.0,20644.33139532094,60.0,1.0440396479259895
41,20190308,gchure,delta,O2,R0,250.0,20452.92131286409,0.0,1.0
42,20190308,gchure,Y20I,O2,R124,250.0,20105.208135328896,124.0,0.9786268350763969
50,20190308,gchure,Y20I,O2,R60,250.0,20788.81933360274,60.0,1.020646913199119
58,20190308,gchure,Y20I,O2,R260,250.0,19676.83999069676,260.0,0.9522959865645836
67,20190308,gchure,Y20I,O2,R1220,250.0,19836.729375814906,1220.0,0.9621240357109744
10,20190308,gchure,Y20I,O2,R260,500.0,19326.132998498506,260.0,0.9430352161000256
15,20190308,gchure,Y20I,O2,R1220,500.0,19636.93315913094,1220.0,0.9624355149972542
26,20190308,gchure,delta,O2,R0,500.0,20238.73048373792,0.0,1.0
28,20190308,gchure,Y20I,O2,R124,500.0,20083.319584867048,124.0,0.9902991752518828
33,20190308,gchure,Y20I,O2,R60,500.0,20334.93085247698,60.0,1.0060048743339247
3,20190308,gchure,Y20I,O2,R124,1000.0,19519.79084222958,124.0,0.9324867150805985
23,20190308,gchure,Y20I,O2,R60,1000.0,19673.63294991237,60.0,0.9418799919120721
43,20190308,gchure,Y20I,O2,R1220,1000.0,18961.38404294149,1220.0,0.8983915656491732
51,20190308,gchure,delta,O2,R0,1000.0,20625.516377091742,0.0,1.0
59,20190308,gchure,Y20I,O2,R260,1000.0,19551.661129177235,260.0,0.9344326480407416
2,20190308,gchure,delta,O2,R0,5000.0,20262.95952307367,0.0,1.0
4,20190308,gchure,Y20I,O2,R260,5000.0,17963.49401015344,260.0,0.8565515378381545
25,20190308,gchure,Y20I,O2,R1220,5000.0,17054.339151976117,1220.0,0.7998353724772382
44,20190308,gchure,Y20I,O2,R60,5000.0,18853.74828921985,60.0,0.9120886209331289
60,20190308,gchure,Y20I,O2,R124,5000.0,17953.08587256538,124.0,0.8559022428943569
