# Date : 2017-06-13
# Equipment : MACSQuant (Bjorkman lab)
# User : sbarnes 
# Description :
# LacI titration for the 3 DNA binding domain mutants.
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates 
# Comments :
# The data was generated by Stephanie and Jonathan, and processed by Manuel.
date,username,operator,class,strain,repressors,IPTG_uM,mean_YFP,mean_YFP_bgcorr,fold_change
20170613,sbarnes,O1,NA,auto,0,0.0,3087.6431860293633,-59.633212364591145,-0.006591785522836396
20170613,sbarnes,O1,NA,delta,0,0.0,11605.536556251183,8458.260157857228,0.9349661815309692
20170613,sbarnes,O1,NA,auto,0,0.0,3132.912210130172,-14.36418826378258,-0.0015878005643164155
20170613,sbarnes,O1,NA,delta,0,0.0,12298.746288275775,9151.46988988182,1.0115927742409447
20170613,sbarnes,O1,NA,auto,0,0.0,3221.273799022328,73.99740062837373,0.008179586087152812
20170613,sbarnes,O1,NA,delta,0,0.0,12677.330628222582,9530.054229828627,1.053441044228086
20170613,sbarnes,O1,dna,Q21A,1220,0.0,3698.2273660402143,550.9509676462599,0.060901475340942236
20170613,sbarnes,O1,dna,Q21M,1220,0.0,3172.4334873117855,25.15708891783106,0.002780835174724428
20170613,sbarnes,O1,dna,Y20I,1220,0.0,3816.0971311727903,668.8207327788359,0.07393066126892336
20170613,sbarnes,O1,dna,Q21A,124,0.0,4841.786688184384,1694.5102897904294,0.1873091848255061
20170613,sbarnes,O1,dna,Q21M,124,0.0,3191.508173442881,44.231775048926465,0.004889328661925231
20170613,sbarnes,O1,dna,Y20I,124,0.0,5219.250964083449,2071.9745656894943,0.2290336442433052
20170613,sbarnes,O1,dna,Q21A,260,0.0,4166.144311715294,1018.8679133213395,0.11262446704450953
20170613,sbarnes,O1,dna,Q21M,260,0.0,3174.95807217474,27.681673780785786,0.003059899831665133
20170613,sbarnes,O1,dna,Y20I,260,0.0,4339.1353486146645,1191.85895022071,0.13174669386069934
20170613,sbarnes,O1,dna,Q21A,60,0.0,7829.435781735804,4682.15938334185,0.5175604200227794
20170613,sbarnes,O1,dna,Q21M,60,0.0,3247.7759020031026,100.49950360914818,0.01110909754270403
20170613,sbarnes,O1,dna,Y20I,60,0.0,6161.792000918803,3014.5156025248484,0.33322102766489076
