# Date : 2017-07-11
# Equipment : MACSQuant (Bjorkman lab)
# User : mrazomej
# Description :
# IPTG titration with all the O1+11 YFP DNA mutant strains 
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# Everything ran smoothly with this experiment except that at the beginning the flow-rate was extremely low
# then suddenly the good flow rates (order 2-4K / sec) appeared.
date,username,operator,class,strain,repressors,IPTG_uM,mean_YFP,mean_YFP_bgcorr,fold_change
20170711,mrazomej,O1,NA,auto,0,0.1,3064.2744470663292,0.0,0.0
20170711,mrazomej,O1,NA,auto,0,0.0,3071.2009328701724,0.0,0.0
20170711,mrazomej,O1,NA,auto,0,1000.0,3043.6817281246986,0.0,0.0
20170711,mrazomej,O1,NA,auto,0,100.0,3122.6032238934567,0.0,0.0
20170711,mrazomej,O1,NA,auto,0,10.0,3000.384439692482,0.0,0.0
20170711,mrazomej,O1,NA,auto,0,250.0,3058.5781897667066,0.0,0.0
20170711,mrazomej,O1,NA,auto,0,25.0,3065.647415816294,0.0,0.0
20170711,mrazomej,O1,NA,auto,0,5000.0,2996.062400451746,0.0,0.0
20170711,mrazomej,O1,NA,auto,0,500.0,3059.6270370090847,0.0,0.0
20170711,mrazomej,O1,NA,auto,0,50.0,3108.170406520689,0.0,0.0
20170711,mrazomej,O1,NA,auto,0,5.0,3055.235027445418,0.0,0.0
20170711,mrazomej,O1,NA,auto,0,75.0,3104.285564612274,0.0,0.0
20170711,mrazomej,O1,NA,delta,0,0.1,12247.152792282584,9182.878345216255,1.0
20170711,mrazomej,O1,NA,delta,0,0.0,12166.968620259571,9095.767687389398,1.0
20170711,mrazomej,O1,NA,delta,0,1000.0,13361.786404439166,10318.104676314468,1.0
20170711,mrazomej,O1,NA,delta,0,100.0,13690.882505601303,10568.279281707846,1.0
20170711,mrazomej,O1,NA,delta,0,10.0,12487.70760971846,9487.323170025978,1.0
20170711,mrazomej,O1,NA,delta,0,250.0,13831.80911408033,10773.230924313622,1.0
20170711,mrazomej,O1,NA,delta,0,25.0,13583.71951590422,10518.072100087926,1.0
20170711,mrazomej,O1,NA,delta,0,5000.0,12660.411348164318,9664.348947712573,1.0
20170711,mrazomej,O1,NA,delta,0,500.0,13810.210010447867,10750.582973438783,1.0
20170711,mrazomej,O1,NA,delta,0,50.0,13868.03791477803,10759.86750825734,1.0
20170711,mrazomej,O1,NA,delta,0,5.0,13974.718892196013,10919.483864750595,1.0
20170711,mrazomej,O1,NA,delta,0,75.0,13859.756275742055,10755.470711129781,1.0
20170711,mrazomej,O1,dna,Q21A,260,0.1,3672.338996509477,608.0645494431478,0.06621720625972509
20170711,mrazomej,O1,dna,Q21A,260,0.0,3649.7822631956506,578.5813303254781,0.06360995027694451
20170711,mrazomej,O1,dna,Q21A,260,1000.0,13414.190503553535,10370.508775428836,1.0050788493389355
20170711,mrazomej,O1,dna,Q21A,260,100.0,9702.019126912724,6579.415903019268,0.6225626450284371
20170711,mrazomej,O1,dna,Q21A,260,10.0,4436.430221675448,1436.0457819829658,0.1513646954200922
20170711,mrazomej,O1,dna,Q21A,260,250.0,12402.624616119649,9344.046426352943,0.8673392867932296
20170711,mrazomej,O1,dna,Q21A,260,25.0,6152.469069568377,3086.8216537520825,0.2934778944637847
20170711,mrazomej,O1,dna,Q21A,260,5000.0,12293.576543377843,9297.514142926098,0.9620424710685452
20170711,mrazomej,O1,dna,Q21A,260,500.0,13234.043688028964,10174.41665101988,0.9464060392034158
20170711,mrazomej,O1,dna,Q21A,260,50.0,7279.086773069865,4170.916366549176,0.38763640568513785
20170711,mrazomej,O1,dna,Q21A,260,5.0,3828.975377938324,773.7403504929061,0.07085869259724198
20170711,mrazomej,O1,dna,Q21A,260,75.0,8283.55374904331,5179.268184431037,0.4815473281956429
20170711,mrazomej,O1,dna,Q21M,260,0.1,3048.167622417534,-16.106824648795282,-0.0017540061017127598
20170711,mrazomej,O1,dna,Q21M,260,0.0,3118.5486698733102,47.34773700313781,0.005205469030259195
20170711,mrazomej,O1,dna,Q21M,260,1000.0,6760.09358477746,3716.4118566527613,0.36018357762776926
20170711,mrazomej,O1,dna,Q21M,260,100.0,3635.9861199866805,513.3828960932237,0.04857771851107444
20170711,mrazomej,O1,dna,Q21M,260,10.0,3107.4590590637763,107.07461937129438,0.011286072736468318
20170711,mrazomej,O1,dna,Q21M,260,250.0,5309.613304945376,2251.035115178669,0.20894707734319595
20170711,mrazomej,O1,dna,Q21M,260,25.0,3228.491375776518,162.84395996022386,0.015482301167992808
20170711,mrazomej,O1,dna,Q21M,260,5000.0,6901.712282577781,3905.6498821260348,0.40412964217837477
20170711,mrazomej,O1,dna,Q21M,260,500.0,6220.111877969927,3160.4848409608426,0.2939826471521944
20170711,mrazomej,O1,dna,Q21M,260,50.0,3389.6123318479586,281.4419253272695,0.026156634838791947
20170711,mrazomej,O1,dna,Q21M,260,5.0,3099.367719415984,44.13269197056616,0.004041646337610497
20170711,mrazomej,O1,dna,Q21M,260,75.0,3562.741655097552,458.4560904852783,0.04262538598249048
20170711,mrazomej,O1,NA,wt,260,0.1,3120.426690279363,56.15224321303367,0.006114884799958797
20170711,mrazomej,O1,NA,wt,260,0.0,3156.3640133762046,85.1630805060322,0.009362934876195711
20170711,mrazomej,O1,NA,wt,260,1000.0,10381.563487505056,7337.881759380358,0.711165663615014
20170711,mrazomej,O1,NA,wt,260,100.0,6353.318160252605,3230.714936359148,0.3056992392272454
20170711,mrazomej,O1,NA,wt,260,10.0,3334.2594732829803,333.87503359049833,0.035191700293854766
20170711,mrazomej,O1,NA,wt,260,250.0,6463.786503703008,3405.2083139363012,0.31608050898187273
20170711,mrazomej,O1,NA,wt,260,25.0,3806.2742591718034,740.6268433555092,0.07041469542211239
20170711,mrazomej,O1,NA,wt,260,5000.0,10088.784438173938,7092.722037722192,0.7339058301905529
20170711,mrazomej,O1,NA,wt,260,500.0,9570.707174568406,6511.080137559322,0.6056490288616067
20170711,mrazomej,O1,NA,wt,260,50.0,4825.539938193685,1717.369531672996,0.159608799119046
20170711,mrazomej,O1,NA,wt,260,5.0,3162.5124181611845,107.27739071576661,0.009824401230361346
20170711,mrazomej,O1,NA,wt,260,75.0,4651.102054114458,1546.8164895021841,0.14381671718947042
20170711,mrazomej,O1,dna,Y20I,260,0.1,4373.911704286678,1309.637257220349,0.14261729361824702
20170711,mrazomej,O1,dna,Y20I,260,0.0,4276.771474996526,1205.5705421263538,0.1325419231845364
20170711,mrazomej,O1,dna,Y20I,260,1000.0,12338.000565554074,9294.318837429375,0.90077772313793
20170711,mrazomej,O1,dna,Y20I,260,100.0,11464.043333169875,8341.440109276418,0.7892902796119552
