,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
17,20181219,gchure,delta,O1,R0,0.0,15958.910851200284,0.0,1.0
25,20181219,gchure,F164T,O1,R260,0.0,7933.123060163307,260.0,-0.07194223505596244
50,20181219,gchure,Q294V,O1,R260,0.0,7750.97817025597,260.0,-0.09626991546253165
1,20181219,gchure,F164T,O3,R260,0.0,31161.162186898036,260.0,0.7276660117727569
34,20181219,gchure,delta,O3,R260,0.0,39652.82444597866,260.0,1.0
70,20181219,gchure,Q294V,O3,R260,0.0,26266.775679836835,260.0,0.57069935945822
0,20181219,gchure,delta,O1,R0,0.1,16415.12562831948,0.0,1.0
8,20181219,gchure,F164T,O1,R260,0.1,7814.793443745162,260.0,0.0026060890183401656
81,20181219,gchure,Q294V,O1,R260,0.1,7609.44576593488,260.0,-0.02120840082770949
11,20181219,gchure,delta,O3,R260,0.1,40754.71686963864,260.0,1.0
13,20181219,gchure,Q294V,O3,R260,0.1,26210.438934250877,260.0,0.558761496607637
63,20181219,gchure,F164T,O3,R260,0.1,32880.98947430951,260.0,0.7611299985143023
40,20181219,gchure,Q294V,O1,R260,5.0,7254.223905801413,260.0,-0.043321211004276466
54,20181219,gchure,F164T,O1,R260,5.0,7516.341905835241,260.0,-0.01157327626133407
67,20181219,gchure,delta,O1,R0,5.0,15868.115531684447,0.0,1.0
16,20181219,gchure,Q294V,O3,R260,5.0,27685.35472051622,260.0,0.6411191870220073
43,20181219,gchure,delta,O3,R260,5.0,38921.92390717642,260.0,1.0
72,20181219,gchure,F164T,O3,R260,5.0,33722.0420280148,260.0,0.8339228099624493
31,20181219,gchure,delta,O1,R0,10.0,16502.313350161214,0.0,1.0
41,20181219,gchure,Q294V,O1,R260,10.0,7151.383046862831,260.0,-0.0651589266908957
82,20181219,gchure,F164T,O1,R260,10.0,7381.57001795308,260.0,-0.038938465291645075
2,20181219,gchure,delta,O3,R260,10.0,41063.74437129174,260.0,1.0
15,20181219,gchure,F164T,O3,R260,10.0,37215.48385127539,260.0,0.8845764368028868
56,20181219,gchure,Q294V,O3,R260,10.0,29265.310012513084,260.0,0.6461213250105804
28,20181219,gchure,delta,O1,R0,25.0,11672.102869134576,0.0,1.0
39,20181219,gchure,Q294V,O1,R260,25.0,7005.692597560533,260.0,-0.0596958208226278
80,20181219,gchure,F164T,O1,R260,25.0,7509.408834596957,260.0,0.054693176329983335
4,20181219,gchure,delta,O3,R260,25.0,27004.21155246025,260.0,1.0
21,20181219,gchure,F164T,O3,R260,25.0,27427.954275070235,260.0,1.02147093228961
59,20181219,gchure,Q294V,O3,R260,25.0,16970.006170706187,260.0,0.4915694527927619
36,20181219,gchure,F164T,O1,R260,50.0,8211.794540206003,260.0,0.10974465144699846
65,20181219,gchure,delta,O1,R0,50.0,15697.69023369684,0.0,1.0
76,20181219,gchure,Q294V,O1,R260,50.0,7181.286425115495,260.0,-0.012807865813469264
10,20181219,gchure,Q294V,O3,R260,50.0,22672.970654555014,260.0,0.43296591559188197
47,20181219,gchure,delta,O3,R260,50.0,42820.618470674795,260.0,1.0
52,20181219,gchure,F164T,O3,R260,50.0,36730.69917269571,260.0,0.8286057089758111
23,20181219,gchure,Q294V,O1,R260,75.0,7167.1055027642315,260.0,-0.02407868752434057
33,20181219,gchure,delta,O1,R0,75.0,14898.374021420392,0.0,1.0
62,20181219,gchure,F164T,O1,R260,75.0,8963.927257785448,260.0,0.21392712745376233
6,20181219,gchure,F164T,O3,R260,75.0,36638.19510785468,260.0,1.0033214157088959
18,20181219,gchure,delta,O3,R260,75.0,36541.23518479811,260.0,1.0
46,20181219,gchure,Q294V,O3,R260,75.0,28105.416634616606,260.0,0.7110263770153518
3,20181219,gchure,Q294V,O1,R260,100.0,7069.991882764088,260.0,-0.05504604374543608
