,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
6,20180316,gchure,Q21A,O2,R124,0.0,13756.077097328176,124.0,0.5436467434906529
13,20180316,gchure,Q21A,O2,R260,0.0,9499.830228864847,260.0,0.23077128107382744
23,20180316,gchure,wt,O2,R260,0.0,4781.654654601585,260.0,-0.11606042539961665
60,20180316,gchure,auto,O2,R0,0.0,6360.499535385293,0.0,0.0
61,20180316,gchure,Q21A,O2,R60,0.0,17395.840293966005,60.0,0.8112046715031678
66,20180316,gchure,delta,O2,R0,0.0,19964.145010123684,0.0,1.0
79,20180316,gchure,Q21A,O2,R1220,0.0,6105.048745429253,1220.0,-0.018778112854411326
3,20180316,gchure,Q21A,O2,R60,0.1,17898.598759260807,60.0,0.9215280406020708
12,20180316,gchure,wt,O2,R260,0.1,4433.42271032267,260.0,-0.11642668738477095
29,20180316,gchure,delta,O2,R0,0.1,18916.599563831194,0.0,1.0
53,20180316,gchure,Q21A,O2,R124,0.1,14338.09409702898,124.0,0.6470687513398143
67,20180316,gchure,Q21A,O2,R260,0.1,9785.606919242553,260.0,0.2961431063197086
74,20180316,gchure,auto,O2,R0,0.1,5943.802498727565,0.0,0.0
81,20180316,gchure,Q21A,O2,R1220,0.1,6242.762166747441,1220.0,0.02304512022500279
7,20180316,gchure,Q21A,O2,R1220,5.0,7438.561765221787,1220.0,0.10152468422385756
10,20180316,gchure,Q21A,O2,R60,5.0,18827.740267960282,60.0,0.8893192796371849
16,20180316,gchure,delta,O2,R0,5.0,20427.85594324289,0.0,1.0
32,20180316,gchure,auto,O2,R0,5.0,5970.815276744022,0.0,0.0
54,20180316,gchure,wt,O2,R260,5.0,5758.59993430343,260.0,-0.014679030607720193
63,20180316,gchure,Q21A,O2,R260,5.0,12025.880249173832,260.0,0.4188315653328099
82,20180316,gchure,Q21A,O2,R124,5.0,16138.33802204609,124.0,0.7032921176505473
4,20180316,gchure,Q21A,O2,R60,10.0,20193.327727395026,60.0,0.9797043056888652
25,20180316,gchure,wt,O2,R260,10.0,6530.968974504319,260.0,0.047133676113984224
37,20180316,gchure,Q21A,O2,R1220,10.0,6681.976075505614,1220.0,0.05744117790032545
42,20180316,gchure,Q21A,O2,R124,10.0,17695.860645108936,124.0,0.8092312203750067
57,20180316,gchure,auto,O2,R0,10.0,5840.450560145333,0.0,0.0
65,20180316,gchure,delta,O2,R0,10.0,20490.663980568825,0.0,1.0
76,20180316,gchure,Q21A,O2,R260,10.0,13178.690271173939,260.0,0.5008964375084496
1,20180316,gchure,Q21A,O2,R60,25.0,7022.7849124129025,60.0,-0.10941316684864605
19,20180316,gchure,wt,O2,R260,25.0,7094.372821388968,260.0,0.09592710743672477
40,20180316,gchure,Q21A,O2,R124,25.0,7128.557512939049,124.0,0.19398129060334435
41,20180316,gchure,Q21A,O2,R1220,25.0,7208.545537651378,1220.0,0.42341616541531973
59,20180316,gchure,auto,O2,R0,25.0,7060.929693588458,0.0,0.0
62,20180316,gchure,delta,O2,R0,25.0,7409.560322553999,0.0,1.0
83,20180316,gchure,Q21A,O2,R260,25.0,7165.104671186532,260.0,0.29881189127640007
9,20180316,gchure,auto,O2,R0,50.0,7326.20925881325,0.0,-0.0
34,20180316,gchure,delta,O2,R0,50.0,7294.443136262151,0.0,1.0
35,20180316,gchure,Q21A,O2,R260,50.0,7414.638210447062,260.0,-2.7837502512799515
52,20180316,gchure,Q21A,O2,R60,50.0,7424.221042109525,60.0,-3.0854185347491696
68,20180316,gchure,wt,O2,R260,50.0,7402.612332584179,260.0,-2.4051746840687436
72,20180316,gchure,Q21A,O2,R1220,50.0,7464.235489481777,1220.0,-4.345076439420556
73,20180316,gchure,Q21A,O2,R124,50.0,7454.6642037941065,124.0,-4.043771624132687
15,20180316,gchure,Q21A,O2,R60,75.0,7561.746438502789,60.0,-0.43073538765993125
22,20180316,gchure,Q21A,O2,R124,75.0,7506.261715614632,124.0,0.3087491826460709
27,20180316,gchure,Q21A,O2,R1220,75.0,7492.438979863847,1220.0,0.4929746644553046
39,20180316,gchure,wt,O2,R260,75.0,7495.85411672399,260.0,0.44745869389436466
46,20180316,gchure,auto,O2,R0,75.0,7529.4276659656625,0.0,-0.0
64,20180316,gchure,Q21A,O2,R260,75.0,7542.215585403462,260.0,-0.17043374497211666
75,20180316,gchure,delta,O2,R0,75.0,7454.3960491934595,0.0,1.0
0,20180316,gchure,auto,O2,R0,100.0,7558.393860966175,0.0,-0.0
2,20180316,gchure,Q21A,O2,R1220,100.0,7547.355437353269,1220.0,0.12446671072298893
8,20180316,gchure,Q21A,O2,R260,100.0,7462.158116595578,260.0,1.085131987667271
31,20180316,gchure,Q21A,O2,R124,100.0,7551.155660280978,124.0,0.08161627623948427
58,20180316,gchure,delta,O2,R0,100.0,7469.708110786165,0.0,1.0
69,20180316,gchure,wt,O2,R260,100.0,7471.649511532345,260.0,0.9781092143637562
78,20180316,gchure,Q21A,O2,R60,100.0,7579.609980471242,60.0,-0.23922805481154658
5,20180316,gchure,Q21A,O2,R124,250.0,7539.480359632942,124.0,0.3912119799714825
21,20180316,gchure,Q21A,O2,R1220,250.0,7513.200479793094,1220.0,1.5248056903893976
26,20180316,gchure,auto,O2,R0,250.0,7548.54974995425,0.0,-0.0
36,20180316,gchure,Q21A,O2,R260,250.0,7481.667114874138,260.0,2.8850106973483727
51,20180316,gchure,wt,O2,R260,250.0,7480.159580672382,260.0,2.9500388215165634
56,20180316,gchure,Q21A,O2,R60,250.0,7515.309960214897,60.0,1.4338123619199317
77,20180316,gchure,delta,O2,R0,250.0,7525.366946804998,0.0,1.0
14,20180316,gchure,delta,O2,R0,500.0,7531.549632860791,0.0,1.0
30,20180316,gchure,wt,O2,R260,500.0,7539.694619138044,260.0,1.1625036120522036
38,20180316,gchure,Q21A,O2,R60,500.0,7521.685635168765,60.0,0.803199759991574
44,20180316,gchure,Q21A,O2,R1220,500.0,7498.314188572499,1220.0,0.33690744696644875
49,20180316,gchure,auto,O2,R0,500.0,7481.427754495177,0.0,0.0
55,20180316,gchure,Q21A,O2,R260,500.0,7488.972079034387,260.0,0.15051958915381958
70,20180316,gchure,Q21A,O2,R124,500.0,7512.9791007916365,124.0,0.6294924955985957
11,20180316,gchure,delta,O2,R0,1000.0,7505.082828189353,0.0,1.0
17,20180316,gchure,Q21A,O2,R60,1000.0,7524.052556590381,60.0,0.7105053960065587
18,20180316,gchure,Q21A,O2,R124,1000.0,7473.400971697572,124.0,1.4834927683186108
28,20180316,gchure,Q21A,O2,R1220,1000.0,7515.526797109513,1220.0,0.8406159232887251
45,20180316,gchure,auto,O2,R0,1000.0,7570.609881679641,0.0,-0.0
47,20180316,gchure,Q21A,O2,R260,1000.0,7523.554976051899,260.0,0.7180989090973884
50,20180316,gchure,wt,O2,R260,1000.0,7504.605147452849,260.0,1.0072898247526743
20,20180316,gchure,Q21A,O2,R260,5000.0,7512.106505571642,260.0,1.5234180928647103
24,20180316,gchure,auto,O2,R0,5000.0,7569.268712309782,0.0,-0.0
33,20180316,gchure,wt,O2,R260,5000.0,7528.148854061931,260.0,1.0958767970203496
43,20180316,gchure,Q21A,O2,R1220,5000.0,7502.0714332782045,1220.0,1.7908607191625376
48,20180316,gchure,Q21A,O2,R124,5000.0,7489.101892377261,124.0,2.1365092585052867
71,20180316,gchure,delta,O2,R0,5000.0,7531.746375529175,0.0,1.0
80,20180316,gchure,Q21A,O2,R60,5000.0,7503.2769157546445,60.0,1.7587336561949924
