,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
20,20180213,gchure,Q21M,O2,R260,0.0,5082.246850376222,260.0,0.011940015457528609
36,20180213,gchure,wt,O2,R260,0.0,4785.645314339163,260.0,-0.015005114470136298
39,20180213,gchure,Q21M,O2,R124,0.0,5174.999029775786,124.0,0.020366200831980152
53,20180213,gchure,auto,O2,R0,0.0,4950.8157927225275,0.0,0.0
75,20180213,gchure,delta,O2,R0,0.0,15958.427811417407,0.0,1.0
76,20180213,gchure,Q21M,O2,R1220,0.0,4547.60038141821,1220.0,-0.03663059804610777
83,20180213,gchure,Q21M,O2,R60,0.0,4763.588403139139,60.0,-0.01700890159149953
15,20180213,gchure,Q21M,O2,R1220,0.1,4451.047643587204,1220.0,-0.045720531308305536
17,20180213,gchure,Q21M,O2,R260,0.1,5032.407458561069,260.0,0.0010416096939983794
27,20180213,gchure,Q21M,O2,R124,0.1,5018.714660159524,124.0,-5.978148075617312e-05
32,20180213,gchure,delta,O2,R0,0.1,17451.733274422957,0.0,1.0
34,20180213,gchure,wt,O2,R260,0.1,5077.456219767111,260.0,0.004665142778394272
63,20180213,gchure,Q21M,O2,R60,0.1,5117.362892152881,60.0,0.007875067841962685
67,20180213,gchure,auto,O2,R0,0.1,5019.457879991772,0.0,0.0
5,20180213,gchure,Q21M,O2,R60,5.0,5615.077768869211,60.0,0.048445706507844834
12,20180213,gchure,Q21M,O2,R1220,5.0,4522.535717527222,1220.0,-0.03977766464291088
13,20180213,gchure,delta,O2,R0,5.0,17398.95165868815,0.0,1.0
40,20180213,gchure,auto,O2,R0,5.0,5015.135022673898,0.0,0.0
50,20180213,gchure,wt,O2,R260,5.0,5586.131920002369,260.0,0.04610831330204897
54,20180213,gchure,Q21M,O2,R124,5.0,5276.06162071537,124.0,0.021069966207562615
58,20180213,gchure,Q21M,O2,R260,5.0,5247.904268072602,260.0,0.018796244505249787
3,20180213,gchure,Q21M,O2,R60,10.0,5952.744281488675,60.0,0.09239696773614572
19,20180213,gchure,Q21M,O2,R124,10.0,5384.260353699571,124.0,0.047540074443145904
28,20180213,gchure,wt,O2,R260,10.0,5683.923448647551,260.0,0.07118534358243155
33,20180213,gchure,Q21M,O2,R1220,10.0,4915.332278100924,1220.0,0.010538752820868311
46,20180213,gchure,delta,O2,R0,10.0,17455.050811824676,0.0,1.0
60,20180213,gchure,auto,O2,R0,10.0,4781.77172234704,0.0,0.0
64,20180213,gchure,Q21M,O2,R260,10.0,5222.872640134062,260.0,0.03480558698918411
7,20180213,gchure,Q21M,O2,R60,25.0,7831.920609416973,60.0,0.2773415855740564
16,20180213,gchure,Q21M,O2,R124,25.0,7289.315016895045,124.0,0.22129674921812406
30,20180213,gchure,wt,O2,R260,25.0,6651.686365218382,260.0,0.1554371378695215
35,20180213,gchure,Q21M,O2,R1220,25.0,5954.216546888484,1220.0,0.0833966311548376
51,20180213,gchure,delta,O2,R0,25.0,14828.434876320356,0.0,1.0
59,20180213,gchure,auto,O2,R0,25.0,5146.800888205533,0.0,0.0
70,20180213,gchure,Q21M,O2,R260,25.0,6866.857345198406,260.0,0.17766179336095692
4,20180213,gchure,delta,O2,R0,50.0,17001.957180259655,0.0,1.0
10,20180213,gchure,Q21M,O2,R260,50.0,7609.395679777596,260.0,0.2256778322971
18,20180213,gchure,auto,O2,R0,50.0,4871.9137794023845,0.0,0.0
45,20180213,gchure,Q21M,O2,R60,50.0,10264.442513882675,60.0,0.44455972301790636
62,20180213,gchure,Q21M,O2,R124,50.0,8670.623714439238,124.0,0.3131654034121911
72,20180213,gchure,wt,O2,R260,50.0,10431.710300319586,260.0,0.45834926860395836
81,20180213,gchure,Q21M,O2,R1220,50.0,5817.1568617439,1220.0,0.07792577908457539
1,20180213,gchure,Q21M,O2,R124,75.0,9923.141966186415,124.0,0.42806247133105063
11,20180213,gchure,Q21M,O2,R60,75.0,11024.12500128726,60.0,0.5219544679457491
31,20180213,gchure,Q21M,O2,R1220,75.0,6188.249968430427,1220.0,0.10955032751999824
37,20180213,gchure,wt,O2,R260,75.0,10672.06396131239,260.0,0.4919306502122996
48,20180213,gchure,Q21M,O2,R260,75.0,8184.900562107817,260.0,0.27982498644344084
52,20180213,gchure,auto,O2,R0,75.0,4903.65643077018,0.0,0.0
65,20180213,gchure,delta,O2,R0,75.0,16629.7148254906,0.0,1.0
22,20180213,gchure,Q21M,O2,R60,100.0,12771.423975205087,60.0,0.5368011697845035
23,20180213,gchure,auto,O2,R0,100.0,4981.867862379094,0.0,0.0
55,20180213,gchure,wt,O2,R260,100.0,12918.939180819589,260.0,0.5469668754791427
61,20180213,gchure,delta,O2,R0,100.0,19492.931830352703,0.0,1.0
69,20180213,gchure,Q21M,O2,R124,100.0,10262.134878038616,124.0,0.3638786947196459
71,20180213,gchure,Q21M,O2,R1220,100.0,6407.263533469455,1220.0,0.0982281984447354
77,20180213,gchure,Q21M,O2,R260,100.0,8991.754386764445,260.0,0.2763330472000745
0,20180213,gchure,auto,O2,R0,250.0,4834.781846705534,0.0,0.0
2,20180213,gchure,Q21M,O2,R60,250.0,14692.544071292361,60.0,0.6864971881705008
47,20180213,gchure,Q21M,O2,R260,250.0,11997.819524509849,260.0,0.49883585265499963
