Ka.Q294V,Ka.F164T,Ka.Q294K,Ka.Q294R,Ki.Q294V,Ki.F164T,Ki.Q294K,Ki.Q294R,logp
673.8216102180211,143.73704633438456,72.21042773323138,0.020151945367974378,3.6856119719685942,0.5760382684516507,0.5848971775984646,0.0006074577413306415,513.1277082423971
955.3902301516748,114.27995795221469,97.15896303325088,0.009058325247113252,3.5152707215824197,0.4662615665113057,0.7273009164093791,0.0002745056076891572,517.7253901392295
800.2713546029428,124.42049179096193,70.95004994340015,0.023570199620959187,3.747294122948275,0.5141440723493984,0.6330721475567014,0.0007252373634969445,518.7405286439529
707.8182641394459,467.1955720936255,86.88188136449781,0.025232270245978405,3.4792014795542725,0.716710875213189,0.7172642022457154,0.0007277424746154892,518.6154297490822
990.3920986440629,139.0531393188943,92.84524412907724,0.019998226404860375,3.8959975602270713,0.5472057516558992,0.7222972964404661,0.000598112881999846,521.1051437651785
425.62615992332354,197.76887069427096,137.5589853583037,0.0013638024487505618,2.83270265831026,0.6037197236652414,0.9544472674188897,4.09460182426713e-05,513.9770421432551
588.0089080019346,223.9198758348654,94.3137716185899,0.02421495154558695,3.1570941995590074,0.6754076069714898,0.7028373388096032,0.0007204060709087301,519.3887581966258
680.1815293282315,177.07019175964567,88.58193261832237,0.012546377228250805,3.851328711131363,0.6353831073269145,0.7111608173271389,0.00037671741115463675,516.6775583840544
721.0000595977733,214.54007198081882,175.46502115676986,0.03388349933519663,4.082998651220304,0.6611833062952766,1.122178835222809,0.000986229435895325,516.0722698657346
426.20778920695824,101.89069105932369,128.9077910645764,0.00856770023316411,2.8869208612714026,0.49120708710825856,0.8747944588322065,0.0002564316059494587,516.9504473522811
919.3555886804245,219.62002392202805,92.34290846057758,0.003141308523857411,3.50073115715277,0.6299787775931875,0.6693764709231331,9.620908236751546e-05,515.3093747495584
889.1785713286798,166.47487453553268,76.56105503744737,0.01918853483662275,3.7184713648114043,0.5939794559256528,0.6229800538526398,0.0005700808475284092,520.2356076697171
1285.0857068249404,192.8630766701761,92.9663898869182,0.016746744300188965,3.987634359992609,0.566916881383217,0.6886543087841757,0.0005036089195664673,516.179630958558
498.79066224356615,141.99215220416116,84.1294015778482,0.029402773601971965,2.8876368207642056,0.558086939947966,0.7467625735402272,0.0008519326660794135,516.6166509994797
519.7147679465436,258.69385539636136,58.73589418674663,0.02086042923565845,3.0114718901691484,0.6576870266034041,0.5522254785206293,0.0006160727800130772,517.9099982937122
1150.106545895848,402.91508735508074,128.41945899004003,0.015467502689214818,4.051066663526837,0.7019390402279724,0.8788116857494366,0.0004585164226078575,515.6855629494828
654.034541527691,102.27766652202097,112.21914394516918,0.028603588110853728,3.3483023630581643,0.4948380440772393,0.7646017653695214,0.0008382944921558888,518.7663863344811
933.343703706035,478.00587788271565,116.2839423583195,0.04870306825000004,4.131618558007033,0.6828078849063779,0.9432736885689463,0.0014658875568951402,512.7907453330248
387.33047389999666,154.5859556733753,132.98585887715987,0.025584602234562936,2.432729552075963,0.5483421055196835,0.9194527891598359,0.0007664583911992651,519.4827713627698
903.6779350549273,156.0948354088315,82.55359016588304,0.017453031369574212,3.8738299816670763,0.5499752533233426,0.7079843432211685,0.000525095157910549,519.9303375840731
720.8618365712316,132.74814158261373,107.36107666159845,0.01855212039270082,3.2543357536585216,0.5586332516815951,0.7738105207666379,0.0005659076635078364,520.6197522616488
1391.161425792305,192.77451123355382,70.69536858142934,0.02447772036340279,4.530321927644354,0.5583609683590396,0.552933035721237,0.0007160383647120128,517.3017861138967
793.9241300149318,156.37147255574246,138.38920077701434,0.021759569062695938,3.42958036945451,0.5534651904870458,0.9254814721776361,0.0006496250415377602,517.4568503990744
652.106808975606,773.7945572473303,68.66912240445666,0.042488141637764265,3.195053127452163,0.6828247552420619,0.5451801810735235,0.0012437529967046501,515.0149425576353
641.6113214326502,255.02867009376538,85.5580138482942,0.01321974418211358,3.545775730857126,0.6811559459468652,0.6787316116613207,0.00039103103255389016,517.1241864967167
1237.461158036039,311.8792581738228,77.8095952215646,0.005787948600399773,4.863127502694464,0.6537906349257661,0.6464707339992604,0.0001702386809299128,511.98222704863423
746.9297016315124,312.5912560108418,94.11572491994202,0.0311778291223197,3.4167988313815734,0.6855349992979098,0.8108638371606691,0.0009273772938467317,515.8091029303752
751.6000948936979,163.42840753525766,68.53229742792844,0.015172016320508241,3.4627633195005725,0.6100493246891103,0.5499741875503172,0.0004274549947336226,514.6702309750028
1118.4150447962693,4621.871834593744,89.47786662060808,0.020009227895134707,4.121171976285698,0.8905538107106814,0.7026175319996275,0.0005865770535962156,507.6833527287407
788.4231329505719,173.3577204717085,82.50352590145782,0.020053405439535155,3.493989373556383,0.6147029372027824,0.6973313834901518,0.0006167976823734378,515.5720834142533
654.5861579554957,120.70077275644186,95.45873137853711,0.012572830946910862,3.2067728678142338,0.5186818741786947,0.7080966766997987,0.0003855072394642889,518.1460812795775
667.8764717430996,330.5180820919934,99.22276546636743,0.011827925576746168,3.491495236327413,0.6217174667144665,0.7567797078433802,0.00034052266117967633,517.4485315109105
881.1575210805944,156.11947216973786,123.35599478400516,0.00857211725824314,3.761181889551657,0.5675690109357978,0.8600743348874396,0.00026474827719003,519.6579328742754
925.4557862445146,171.6684479224806,93.19426771740025,0.03832941162740244,4.0044195115257475,0.6033604025967865,0.6961140217054407,0.0011716065201339276,520.0891765817222
1051.575600259218,171.76341870803913,127.19987729352233,0.028309452995700646,4.225027247988233,0.5920925109875741,0.880584166163545,0.0008547972102368462,517.9363144450195
859.0250796663202,633.0755786934338,146.79559092123816,0.002928196736751154,3.3972576244839514,0.6821456009198368,0.8689376928822101,8.852004740322883e-05,509.8176841070349
899.4451236864836,239.42465048776396,64.71017336659557,0.016555421073483068,3.53613608178982,0.6749265088823453,0.5364473327346131,0.000505365935765667,516.176565855942
