# Date : 2018-04-10# Equipment : MACSQuant (Bjorkman lab)# User : nbellive# Description :# A titration run of the double mutants 'Q21A-F164T', 'Q21A-Q294V', # ’Y20I-F164T', 'Y20I-Q294K', 'Y20I-Q294V' in HG105 with an integrated # RBS1027 LacI (R=260) and an O2 operator.# I started overnight, Griffin started M9 glucose dilution, and I ran on flow# cytometer.date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
20180410,nbellive,auto,O2,R0,0.0,6088.827995372373,0.0,0.0
20180410,nbellive,delta,O2,R0,0.0,22348.173472355367,0.0,1.0
20180410,nbellive,Q21A-F164T,O2,R260,0.0,10991.405789546896,260.0,0.301523686861485
20180410,nbellive,Q21A-Q294V,O2,R260,0.0,10082.884583348683,260.0,0.24564682469109006
20180410,nbellive,Y20I-F164T,O2,R260,0.0,13584.941519006892,260.0,0.4610341501289916
20180410,nbellive,Y20I-Q294K,O2,R260,0.0,6014.395212412555,260.0,-0.004577846203291893
20180410,nbellive,Y20I-Q294V,O2,R260,0.0,11438.671964971956,260.0,0.3290319390268761
20180410,nbellive,auto,O2,R0,0.1,5544.447827437306,0.0,0.0
20180410,nbellive,delta,O2,R0,0.1,16804.29796191,0.0,1.0
20180410,nbellive,Q21A-F164T,O2,R260,0.1,11916.37469246856,260.0,0.5658980171968031
20180410,nbellive,Q21A-Q294V,O2,R260,0.1,9900.927756648935,260.0,0.38690389989063967
20180410,nbellive,Y20I-F164T,O2,R260,0.1,12897.434285936904,260.0,0.6530270270638858
20180410,nbellive,Y20I-Q294K,O2,R260,0.1,5927.264136600799,260.0,0.033998348520774595
20180410,nbellive,Y20I-Q294V,O2,R260,0.1,11514.82478602721,260.0,0.5302359167562314
20180410,nbellive,auto,O2,R0,5.0,6060.326003402791,0.0,0.0
20180410,nbellive,delta,O2,R0,5.0,16375.615142334787,0.0,1.0
20180410,nbellive,Q21A-F164T,O2,R260,5.0,11929.433713768136,260.0,0.5689717109541933
20180410,nbellive,Q21A-Q294V,O2,R260,5.0,10104.65214881805,260.0,0.39207104046663616
20180410,nbellive,Y20I-F164T,O2,R260,5.0,14081.731554087004,260.0,0.7776229480965104
20180410,nbellive,Y20I-Q294K,O2,R260,5.0,5599.838421719621,260.0,-0.04464126748955551
20180410,nbellive,Y20I-Q294V,O2,R260,5.0,12172.525279138448,260.0,0.5925378526392417
20180410,nbellive,auto,O2,R0,10.0,5813.502572656276,0.0,0.0
20180410,nbellive,delta,O2,R0,10.0,17779.64710159331,0.0,1.0
20180410,nbellive,Q21A-F164T,O2,R260,10.0,13608.578515188605,260.0,0.6514275273612105
20180410,nbellive,Q21A-Q294V,O2,R260,10.0,10298.235927186492,260.0,0.3747851568803172
20180410,nbellive,Y20I-F164T,O2,R260,10.0,15688.311648073208,260.0,0.8252289658993549
20180410,nbellive,Y20I-Q294K,O2,R260,10.0,6338.687073411416,260.0,0.04388919918902173
20180410,nbellive,Y20I-Q294V,O2,R260,10.0,12847.407178931207,260.0,0.5878171193123439
20180410,nbellive,auto,O2,R0,25.0,5817.447544508786,0.0,0.0
20180410,nbellive,delta,O2,R0,25.0,16995.680081252453,0.0,1.0
20180410,nbellive,Q21A-F164T,O2,R260,25.0,15536.063092242981,260.0,0.8694232756196828
20180410,nbellive,Q21A-Q294V,O2,R260,25.0,11044.782155916326,260.0,0.46763516452398973
20180410,nbellive,Y20I-F164T,O2,R260,25.0,16153.403180078965,260.0,0.924650261264036
20180410,nbellive,Y20I-Q294K,O2,R260,25.0,7186.38666344577,260.0,0.12246472011001566
20180410,nbellive,Y20I-Q294V,O2,R260,25.0,13971.213223299861,260.0,0.7294324618842069
20180410,nbellive,auto,O2,R0,50.0,5776.815055052668,0.0,0.0
20180410,nbellive,delta,O2,R0,50.0,16760.276469282824,0.0,1.0
20180410,nbellive,Q21A-F164T,O2,R260,50.0,16040.532372596663,260.0,0.934470193908665
20180410,nbellive,Q21A-Q294V,O2,R260,50.0,11438.4789850845,260.0,0.5154717366873607
20180410,nbellive,Y20I-F164T,O2,R260,50.0,17550.350101791977,260.0,1.0719330275504528
20180410,nbellive,Y20I-Q294K,O2,R260,50.0,7842.450066339694,260.0,0.1880677623732344
20180410,nbellive,Y20I-Q294V,O2,R260,50.0,14820.288536804359,260.0,0.8233718989566422
