# Date : 2018-04-16# Equipment : MACSQuant (Bjorkman lab)# User : nbellive# Description :# A titration run of the double mutants 'Q21M-F164T', 'Q21M-Q294K’, ’Q21M-Q294V' in# ’in HG105 with an integrated # RBS1027 LacI (R=260) and an O2 operator. Performed overnights in replicate. # Run looked fine, though delta seemed a bit low. Note that this is labeled as r3 as first replicate of second run of day.# Note that griffin prepared dilution in morning; Manuel started overnights the night before.date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
20180416,nbellive,auto,O2,R0,0.0,5436.694967678889,0.0,0.0
20180416,nbellive,delta,O2,R0,0.0,17305.97756684504,0.0,1.0
20180416,nbellive,Q21M-F164T,O2,R260,0.0,6884.814955032296,260.0,0.12200568781260138
20180416,nbellive,Q21M-Q294K,O2,R260,0.0,7630.118912107117,260.0,0.1847983587973819
20180416,nbellive,Q21M-Q294V,O2,R260,0.0,6742.354146401403,260.0,0.11000320936113196
20180416,nbellive,auto,O2,R0,0.1,6655.456529672644,0.0,0.0
20180416,nbellive,delta,O2,R0,0.1,17942.177095455147,0.0,1.0
20180416,nbellive,Q21M-F164T,O2,R260,0.1,6982.542301435155,260.0,0.028979699626313426
20180416,nbellive,Q21M-Q294K,O2,R260,0.1,7611.055800055918,260.0,0.08466580392539577
20180416,nbellive,Q21M-Q294V,O2,R260,0.1,6746.927126424593,260.0,0.008104266976295686
20180416,nbellive,auto,O2,R0,5.0,7044.902425678372,0.0,0.0
20180416,nbellive,delta,O2,R0,5.0,26949.657589401624,0.0,1.0
20180416,nbellive,Q21M-F164T,O2,R260,5.0,7990.952249936205,260.0,0.047528835018379116
20180416,nbellive,Q21M-Q294K,O2,R260,5.0,8213.531481496997,260.0,0.05871104900342962
20180416,nbellive,Q21M-Q294V,O2,R260,5.0,6771.282547006462,260.0,-0.013746457890152164
20180416,nbellive,auto,O2,R0,10.0,6502.382212073624,0.0,0.0
20180416,nbellive,delta,O2,R0,10.0,17869.57524773409,0.0,1.0
20180416,nbellive,Q21M-F164T,O2,R260,10.0,6869.236742455811,260.0,0.03227309760917342
20180416,nbellive,Q21M-Q294K,O2,R260,10.0,7733.2608390381565,260.0,0.10828342785268931
20180416,nbellive,Q21M-Q294V,O2,R260,10.0,6492.724809548806,260.0,-0.0008495855128457541
20180416,nbellive,auto,O2,R0,25.0,6567.903737962564,0.0,0.0
20180416,nbellive,delta,O2,R0,25.0,17736.990174834158,0.0,1.0
20180416,nbellive,Q21M-F164T,O2,R260,25.0,7830.604815649213,260.0,0.11305321028926744
20180416,nbellive,Q21M-Q294K,O2,R260,25.0,7439.245925798585,260.0,0.07801373843428497
20180416,nbellive,Q21M-Q294V,O2,R260,25.0,6537.303943690612,260.0,-0.0027396864054105357
20180416,nbellive,auto,O2,R0,50.0,6515.346296062432,0.0,0.0
20180416,nbellive,delta,O2,R0,50.0,17445.35865959575,0.0,1.0
20180416,nbellive,Q21M-F164T,O2,R260,50.0,8098.887401638091,260.0,0.1448800836547043
20180416,nbellive,Q21M-Q294K,O2,R260,50.0,8187.620011264114,260.0,0.1529983370175338
20180416,nbellive,Q21M-Q294V,O2,R260,50.0,6756.742717191328,260.0,0.022085649411915226
20180416,nbellive,auto,O2,R0,75.0,6689.435061035422,0.0,0.0
20180416,nbellive,delta,O2,R0,75.0,16995.323843008082,0.0,1.0
20180416,nbellive,Q21M-F164T,O2,R260,75.0,9248.143282789464,260.0,0.24827632782432157
20180416,nbellive,Q21M-Q294K,O2,R260,75.0,7944.800156567502,260.0,0.12181046410359082
20180416,nbellive,Q21M-Q294V,O2,R260,75.0,6533.980803078919,260.0,-0.015084022469602816
20180416,nbellive,auto,O2,R0,100.0,6784.910669125255,0.0,0.0
20180416,nbellive,delta,O2,R0,100.0,17252.150103238582,0.0,1.0
20180416,nbellive,Q21M-F164T,O2,R260,100.0,10213.101194567911,260.0,0.3275162039639591
20180416,nbellive,Q21M-Q294K,O2,R260,100.0,7762.748739818897,260.0,0.09341890732974088
20180416,nbellive,Q21M-Q294V,O2,R260,100.0,6693.2730515087105,260.0,-0.008754707312597804
20180416,nbellive,auto,O2,R0,250.0,6987.246427265537,0.0,0.0
20180416,nbellive,delta,O2,R0,250.0,17242.193147524606,0.0,1.0
20180416,nbellive,Q21M-F164T,O2,R260,250.0,10608.192461272054,260.0,0.3530926227879068
20180416,nbellive,Q21M-Q294K,O2,R260,250.0,8318.007911600585,260.0,0.12976776190422076
20180416,nbellive,Q21M-Q294V,O2,R260,250.0,7497.196164405502,260.0,0.04972719518206157
20180416,nbellive,auto,O2,R0,500.0,7159.492229728842,0.0,0.0
20180416,nbellive,delta,O2,R0,500.0,16542.144509078706,0.0,1.0
20180416,nbellive,Q21M-F164T,O2,R260,500.0,13693.536702873907,260.0,0.6963963150937337
20180416,nbellive,Q21M-Q294K,O2,R260,500.0,9265.290163064872,260.0,0.22443525248938925
20180416,nbellive,Q21M-Q294V,O2,R260,500.0,8974.120193827952,260.0,0.19340245274706566
20180416,nbellive,auto,O2,R0,1000.0,7519.867378771892,0.0,0.0
20180416,nbellive,delta,O2,R0,1000.0,15978.735839801619,0.0,1.0
20180416,nbellive,Q21M-F164T,O2,R260,1000.0,13484.417882699496,260.0,0.7051239218822796
20180416,nbellive,Q21M-Q294K,O2,R260,1000.0,9791.063426956673,260.0,0.2684988020145073
20180416,nbellive,Q21M-Q294V,O2,R260,1000.0,10231.209025722801,260.0,0.3205324281187425
20180416,nbellive,auto,O2,R0,5000.0,7368.490761338752,0.0,0.0
20180416,nbellive,delta,O2,R0,5000.0,15225.224079810898,0.0,1.0
20180416,nbellive,Q21M-F164T,O2,R260,5000.0,13568.233908016382,260.0,0.789099348975136
20180416,nbellive,Q21M-Q294K,O2,R260,5000.0,12247.114334421181,260.0,0.6209480932249776
20180416,nbellive,Q21M-Q294V,O2,R260,5000.0,12450.650340461774,260.0,0.6468540261095843
