,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
3,20180216,sbarnes,Q21M,O2,R60,0.0,5203.074801951336,60.0,-0.02221430727824339
9,20180216,sbarnes,wt,O2,R260,0.0,5672.006435914714,260.0,0.02400368494487856
18,20180216,sbarnes,delta,O2,R0,0.0,15574.547086135079,0.0,1.0
22,20180216,sbarnes,Q21M,O2,R260,0.0,5768.857997670893,260.0,0.03354939353828498
29,20180216,sbarnes,Q21M,O2,R124,0.0,5240.457284524547,124.0,-0.01852988259090276
47,20180216,sbarnes,Q21M,O2,R1220,0.0,5685.260267630355,1220.0,0.025309985153253754
76,20180216,sbarnes,auto,O2,R0,0.0,5428.463030826839,0.0,0.0
2,20180216,sbarnes,delta,O2,R0,0.1,12849.786624024375,0.0,1.0
37,20180216,sbarnes,wt,O2,R260,0.1,5307.778541705462,260.0,-0.019995893880178736
52,20180216,sbarnes,Q21M,O2,R260,0.1,5368.913921414336,260.0,-0.011727825801592928
56,20180216,sbarnes,auto,O2,R0,0.1,5455.631287155058,0.0,0.0
68,20180216,sbarnes,Q21M,O2,R124,0.1,5473.660538490828,124.0,0.0024383111409454774
73,20180216,sbarnes,Q21M,O2,R1220,0.1,5443.658439480311,1220.0,-0.0016192312886702412
75,20180216,sbarnes,Q21M,O2,R60,0.1,5454.344175757593,60.0,-0.00017407145763455908
5,20180216,sbarnes,auto,O2,R0,5.0,5060.027613437513,0.0,0.0
36,20180216,sbarnes,Q21M,O2,R1220,5.0,4765.134816257751,1220.0,-0.05671670009014032
42,20180216,sbarnes,Q21M,O2,R124,5.0,5092.6694138648945,124.0,0.006277993979328996
59,20180216,sbarnes,Q21M,O2,R260,5.0,4910.920335502771,260.0,-0.028677786791539532
69,20180216,sbarnes,delta,O2,R0,5.0,10259.42737948678,0.0,1.0
77,20180216,sbarnes,Q21M,O2,R60,5.0,5313.322111850653,60.0,0.04871610374472211
78,20180216,sbarnes,wt,O2,R260,5.0,5297.313405946345,260.0,0.045637151053136295
1,20180216,sbarnes,Q21M,O2,R60,10.0,5602.459956628705,60.0,0.28644373583928995
23,20180216,sbarnes,auto,O2,R0,10.0,4706.504871227506,0.0,0.0
28,20180216,sbarnes,Q21M,O2,R124,10.0,5660.215551375075,124.0,0.3049086439516895
43,20180216,sbarnes,delta,O2,R0,10.0,7834.362014886174,0.0,1.0
54,20180216,sbarnes,wt,O2,R260,10.0,5670.380963567372,260.0,0.30815860445992643
74,20180216,sbarnes,Q21M,O2,R260,10.0,5665.706230769745,260.0,0.3066640564090013
83,20180216,sbarnes,Q21M,O2,R1220,10.0,5779.877082748939,1220.0,0.34316535641583207
4,20180216,sbarnes,Q21M,O2,R60,25.0,7175.6282299240265,60.0,0.27418277490640597
19,20180216,sbarnes,auto,O2,R0,25.0,5403.321111041433,0.0,0.0
35,20180216,sbarnes,Q21M,O2,R124,25.0,6774.251710486413,124.0,0.21208827293822297
50,20180216,sbarnes,delta,O2,R0,25.0,11867.283405855838,0.0,1.0
57,20180216,sbarnes,wt,O2,R260,25.0,7549.095872823638,260.0,0.3319596655914304
72,20180216,sbarnes,Q21M,O2,R260,25.0,6411.647581945975,260.0,0.15599200999570387
81,20180216,sbarnes,Q21M,O2,R1220,25.0,5923.282566446251,1220.0,0.0804400508062906
0,20180216,sbarnes,delta,O2,R0,50.0,12308.116903958457,0.0,1.0
15,20180216,sbarnes,wt,O2,R260,50.0,8976.704745476582,260.0,0.5203137558248818
34,20180216,sbarnes,Q21M,O2,R1220,50.0,6311.436805081341,1220.0,0.13654485926446489
40,20180216,sbarnes,Q21M,O2,R260,50.0,7139.787415622102,260.0,0.2558181206706836
45,20180216,sbarnes,Q21M,O2,R60,50.0,8499.83604420662,60.0,0.4516499744028033
64,20180216,sbarnes,auto,O2,R0,50.0,5363.135264531494,0.0,0.0
80,20180216,sbarnes,Q21M,O2,R124,50.0,7827.749608194836,124.0,0.3548770135937609
16,20180216,sbarnes,Q21M,O2,R60,75.0,9004.634489561771,60.0,0.5441165896208647
25,20180216,sbarnes,Q21M,O2,R124,75.0,8545.611069506695,124.0,0.4747148356040259
30,20180216,sbarnes,auto,O2,R0,75.0,5405.845648924194,0.0,0.0
48,20180216,sbarnes,wt,O2,R260,75.0,9136.708303213114,260.0,0.5640854058655708
58,20180216,sbarnes,delta,O2,R0,75.0,12019.848804286868,0.0,1.0
62,20180216,sbarnes,Q21M,O2,R1220,75.0,6542.42664675584,1220.0,0.17184464100385238
66,20180216,sbarnes,Q21M,O2,R260,75.0,7919.891779650187,260.0,0.38010960558547496
8,20180216,sbarnes,Q21M,O2,R1220,100.0,6802.380115109238,1220.0,0.23728103223553382
13,20180216,sbarnes,Q21M,O2,R60,100.0,9163.485730746072,60.0,0.5883714086750421
14,20180216,sbarnes,Q21M,O2,R124,100.0,9120.777226687547,124.0,0.5820207631690675
20,20180216,sbarnes,Q21M,O2,R260,100.0,8462.566663612623,260.0,0.4841465330473851
27,20180216,sbarnes,auto,O2,R0,100.0,5206.649741132577,0.0,0.0
41,20180216,sbarnes,wt,O2,R260,100.0,8290.671951360253,260.0,0.45858622823384215
82,20180216,sbarnes,delta,O2,R0,100.0,11931.714778748736,0.0,1.0
11,20180216,sbarnes,auto,O2,R0,250.0,5328.314942466925,0.0,0.0
12,20180216,sbarnes,Q21M,O2,R260,250.0,9826.75110155051,260.0,0.6655483966063112
21,20180216,sbarnes,Q21M,O2,R60,250.0,11517.978914370413,60.0,0.9157673436609225
26,20180216,sbarnes,Q21M,O2,R1220,250.0,7246.614557757695,1220.0,0.28381446085196144
31,20180216,sbarnes,Q21M,O2,R124,250.0,10552.474914840606,124.0,0.7729200038122781
61,20180216,sbarnes,delta,O2,R0,250.0,12087.306748354371,0.0,1.0
65,20180216,sbarnes,wt,O2,R260,250.0,10331.101821477843,260.0,0.7401676200662385
7,20180216,sbarnes,wt,O2,R260,500.0,10494.299486529078,260.0,0.9245233688171836
39,20180216,sbarnes,delta,O2,R0,500.0,10912.369904388035,0.0,1.0
44,20180216,sbarnes,Q21M,O2,R60,500.0,14693.580704438918,60.0,1.682643499249462
49,20180216,sbarnes,Q21M,O2,R1220,500.0,7398.895756747558,1220.0,0.36569252192034873
55,20180216,sbarnes,Q21M,O2,R124,500.0,13416.640878570679,124.0,1.4521102872291316
67,20180216,sbarnes,auto,O2,R0,500.0,5373.298919008161,0.0,0.0
71,20180216,sbarnes,Q21M,O2,R260,500.0,9328.054882181465,260.0,0.7139745949477272
