,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
17,20180321,gchure,Q21A,O2,R124,0.0,14748.662300591644,124.0,0.7343984949782073
33,20180321,gchure,auto,O2,R0,0.0,4353.502140185056,0.0,0.0
36,20180321,gchure,Q21A,O2,R260,0.0,12044.937040153465,260.0,0.5433853954722256
55,20180321,gchure,wt,O2,R260,0.0,4366.336974411857,260.0,0.0009067568747385903
67,20180321,gchure,Q21A,O2,R60,0.0,15520.13012930844,60.0,0.7889012446800993
71,20180321,gchure,delta,O2,R0,0.0,18508.160995681563,0.0,1.0
80,20180321,gchure,Q21A,O2,R1220,0.0,6811.220241390313,1220.0,0.17363315684933525
13,20180321,gchure,Q21A,O2,R60,0.1,3742.266426494356,60.0,-0.09655214715938892
34,20180321,gchure,delta,O2,R0,0.1,20474.818566912592,0.0,1.0
37,20180321,gchure,wt,O2,R260,0.1,3776.2670533693654,260.0,-0.09432394789297235
40,20180321,gchure,Q21A,O2,R1220,0.1,6846.594159499133,1220.0,0.10688706597117542
47,20180321,gchure,Q21A,O2,R124,0.1,3609.351725061256,124.0,-0.10526258774385029
59,20180321,gchure,auto,O2,R0,0.1,5215.578790889353,0.0,0.0
81,20180321,gchure,Q21A,O2,R260,0.1,12660.667668635786,260.0,0.48790693291581017
10,20180321,gchure,Q21A,O2,R60,5.0,14378.595654461835,60.0,5758.11746731398
14,20180321,gchure,delta,O2,R0,5.0,4365.441955566406,0.0,1.0
15,20180321,gchure,Q21A,O2,R1220,5.0,3612.375298394097,1220.0,-431.9797920246352
39,20180321,gchure,wt,O2,R260,5.0,3758.7608126066198,260.0,-347.8146402475663
43,20180321,gchure,auto,O2,R0,5.0,4363.702690429687,0.0,0.0
51,20180321,gchure,Q21A,O2,R260,5.0,3920.0340111142114,260.0,-255.0897329848253
56,20180321,gchure,Q21A,O2,R124,5.0,4209.664171006944,124.0,-88.56528896642058
18,20180321,gchure,Q21A,O2,R1220,10.0,3974.7753092447915,1220.0,1.1237148582398737
21,20180321,gchure,wt,O2,R260,10.0,5547.752561621476,260.0,-0.27182782637445785
24,20180321,gchure,Q21A,O2,R60,10.0,7998.8443159623575,60.0,-2.4464321710466876
27,20180321,gchure,Q21A,O2,R124,10.0,4214.967258029514,124.0,0.9106169787102665
48,20180321,gchure,delta,O2,R0,10.0,4114.219741821289,0.0,1.0
61,20180321,gchure,auto,O2,R0,10.0,5241.363518732268,0.0,-0.0
73,20180321,gchure,Q21A,O2,R260,10.0,3998.2197265625,260.0,1.1029150119399103
16,20180321,gchure,wt,O2,R260,25.0,9661.532256638822,260.0,0.23787941206689775
20,20180321,gchure,Q21A,O2,R1220,25.0,15432.64647946898,1220.0,0.5714027222390294
22,20180321,gchure,Q21A,O2,R124,25.0,21353.948900126405,124.0,0.913605684719892
25,20180321,gchure,Q21A,O2,R60,25.0,22273.50353089399,60.0,0.9667484388737538
52,20180321,gchure,delta,O2,R0,25.0,22848.87128329471,0.0,1.0
62,20180321,gchure,auto,O2,R0,25.0,5545.39039660142,0.0,0.0
78,20180321,gchure,Q21A,O2,R260,25.0,19595.77589882755,260.0,0.811997631819338
0,20180321,gchure,delta,O2,R0,50.0,21465.661445719772,0.0,1.0
11,20180321,gchure,auto,O2,R0,50.0,5336.337093071304,0.0,0.0
19,20180321,gchure,Q21A,O2,R260,50.0,15611.27500701109,260.0,0.6370346140539123
65,20180321,gchure,Q21A,O2,R60,50.0,28245.314834551908,60.0,1.420330897972109
69,20180321,gchure,Q21A,O2,R124,50.0,21013.390013389326,124.0,0.9719596790019178
74,20180321,gchure,Q21A,O2,R1220,50.0,3828.6641947428384,1220.0,-0.09347402689443107
77,20180321,gchure,wt,O2,R260,50.0,13042.527700435723,260.0,0.47777516521323143
32,20180321,gchure,Q21A,O2,R124,75.0,20545.473737662047,124.0,0.9652072923739393
35,20180321,gchure,Q21A,O2,R60,75.0,21109.08879734638,60.0,1.0013253447563257
38,20180321,gchure,wt,O2,R260,75.0,15327.408758091973,260.0,0.6308188812971247
42,20180321,gchure,Q21A,O2,R1220,75.0,18685.389739806884,1220.0,0.8460078314727368
45,20180321,gchure,auto,O2,R0,75.0,5483.604954161853,0.0,0.0
57,20180321,gchure,delta,O2,R0,75.0,21088.407054708918,0.0,1.0
82,20180321,gchure,Q21A,O2,R260,75.0,20813.41168248009,260.0,0.9823775161993765
6,20180321,gchure,Q21A,O2,R260,100.0,18395.86818087458,260.0,0.8697685963761749
29,20180321,gchure,auto,O2,R0,100.0,5482.794494558793,0.0,0.0
31,20180321,gchure,Q21A,O2,R124,100.0,19990.59979148704,124.0,0.9771827959891605
44,20180321,gchure,wt,O2,R260,100.0,17453.042057279825,260.0,0.8062639208770479
46,20180321,gchure,Q21A,O2,R1220,100.0,16805.078542794454,1220.0,0.7626199109234651
53,20180321,gchure,delta,O2,R0,100.0,20329.356833228103,0.0,1.0
79,20180321,gchure,Q21A,O2,R60,100.0,20457.0538585987,60.0,1.0086011173804188
7,20180321,gchure,auto,O2,R0,250.0,5651.237230581373,0.0,0.0
12,20180321,gchure,Q21A,O2,R124,250.0,19651.800309926075,124.0,0.9500699038739974
26,20180321,gchure,Q21A,O2,R260,250.0,20160.482187653794,260.0,0.984588754289965
50,20180321,gchure,Q21A,O2,R60,250.0,20147.3704815736,60.0,0.9836990016946844
64,20180321,gchure,Q21A,O2,R1220,250.0,18847.78036837671,1220.0,0.8955095876744623
70,20180321,gchure,wt,O2,R260,250.0,18734.555000330525,260.0,0.8878261813767229
76,20180321,gchure,delta,O2,R0,250.0,20387.58770569496,0.0,1.0
2,20180321,gchure,Q21A,O2,R1220,500.0,19020.038109935398,1220.0,0.9196638879816729
4,20180321,gchure,wt,O2,R260,500.0,19341.013525085895,260.0,0.941877656993259
8,20180321,gchure,delta,O2,R0,500.0,20180.845935622707,0.0,1.0
23,20180321,gchure,Q21A,O2,R60,500.0,20351.642620709834,60.0,1.0118203386657858
54,20180321,gchure,Q21A,O2,R260,500.0,20034.700397497756,260.0,0.9898856950634072
72,20180321,gchure,auto,O2,R0,500.0,5731.455785617774,0.0,0.0
83,20180321,gchure,Q21A,O2,R124,500.0,19776.18350721613,124.0,0.9719944977465752
1,20180321,gchure,Q21A,O2,R60,1000.0,3723.939737548828,60.0,0.8814454396991186
3,20180321,gchure,Q21A,O2,R260,1000.0,4299.60683514995,260.0,0.10966957709024897
9,20180321,gchure,delta,O2,R0,1000.0,3635.509970640747,0.0,1.0
28,20180321,gchure,Q21A,O2,R1220,1000.0,3987.2197390469637,1220.0,0.5284755529179912
58,20180321,gchure,auto,O2,R0,1000.0,4381.409299048308,0.0,-0.0
60,20180321,gchure,wt,O2,R260,1000.0,3669.431441833325,260.0,0.9545227219000209
63,20180321,gchure,Q21A,O2,R124,1000.0,3595.4854574243063,124.0,1.0536594037453952
5,20180321,gchure,Q21A,O2,R124,5000.0,18182.003267447366,124.0,1.0481976537653346
30,20180321,gchure,auto,O2,R0,5000.0,5771.978111709399,0.0,0.0
41,20180321,gchure,wt,O2,R260,5000.0,18307.09683511128,260.0,1.0587635295376188
49,20180321,gchure,Q21A,O2,R1220,5000.0,17926.096293926134,1220.0,1.0265827830571057
66,20180321,gchure,Q21A,O2,R260,5000.0,19004.4542909831,260.0,1.1176649773515768
68,20180321,gchure,Q21A,O2,R60,5000.0,18160.55037710484,60.0,1.04638566152186
75,20180321,gchure,delta,O2,R0,5000.0,17611.372248071646,0.0,1.0
