,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
2,20190308,gchure,delta,O2,R0,0.0,19441.410498825266,0.0,1.0
42,20190308,gchure,Y20I,O2,R1220,0.0,8173.800181095378,1220.0,0.20026684961598015
44,20190308,gchure,Y20I,O2,R60,0.0,18191.775990169746,60.0,0.9113055817289738
58,20190308,gchure,Y20I,O2,R124,0.0,16850.211979720756,124.0,0.8160863487004792
70,20190308,gchure,Y20I,O2,R260,0.0,13093.757650927646,260.0,0.549467165934434
46,20190308,gchure,delta,O2,R0,0.1,18870.783590809016,0.0,1.0
51,20190308,gchure,Y20I,O2,R1220,0.1,7720.151447108666,1220.0,0.1897503948475705
52,20190308,gchure,Y20I,O2,R124,0.1,15287.703700495658,124.0,0.7396390600154278
53,20190308,gchure,Y20I,O2,R60,0.1,16517.90446298924,60.0,0.8290303760612878
61,20190308,gchure,Y20I,O2,R260,0.1,12200.040221989233,260.0,0.515277061335666
11,20190308,gchure,Y20I,O2,R260,5.0,14681.639229058614,260.0,0.8100970366536033
14,20190308,gchure,Y20I,O2,R124,5.0,17701.620372638245,124.0,1.0624826622127168
36,20190308,gchure,Y20I,O2,R60,5.0,18678.28085666328,60.0,1.1441040550295443
37,20190308,gchure,Y20I,O2,R1220,5.0,10026.54807759262,1220.0,0.42106212668564375
67,20190308,gchure,delta,O2,R0,5.0,16953.96899088844,0.0,1.0
1,20190308,gchure,Y20I,O2,R60,10.0,20755.842143855847,60.0,1.0472357513290678
23,20190308,gchure,Y20I,O2,R260,10.0,15101.122399219335,260.0,0.6739927531180886
29,20190308,gchure,Y20I,O2,R1220,10.0,11702.433329016356,1220.0,0.4496603448227617
40,20190308,gchure,delta,O2,R0,10.0,20040.209333666502,0.0,1.0
57,20190308,gchure,Y20I,O2,R124,10.0,20362.93888062927,124.0,1.0213019476047256
8,20190308,gchure,Y20I,O2,R60,25.0,20802.77178137468,60.0,1.1425735077909593
20,20190308,gchure,Y20I,O2,R260,25.0,18201.937771349243,260.0,0.9554088141545998
32,20190308,gchure,Y20I,O2,R1220,25.0,14867.765515381327,1220.0,0.715470653390168
45,20190308,gchure,delta,O2,R0,25.0,18821.575323928508,0.0,1.0
62,20190308,gchure,Y20I,O2,R124,25.0,19604.17912189331,124.0,1.0563187806373315
6,20190308,gchure,delta,O2,R0,50.0,18678.116183833983,0.0,1.0
27,20190308,gchure,Y20I,O2,R124,50.0,18701.718931459567,124.0,1.0017092561903254
39,20190308,gchure,Y20I,O2,R60,50.0,19894.11250533657,60.0,1.088059630722322
63,20190308,gchure,Y20I,O2,R260,50.0,17721.308092493335,260.0,0.9307101792121597
68,20190308,gchure,Y20I,O2,R1220,50.0,16685.992174405867,1220.0,0.8557350038637117
18,20190308,gchure,Y20I,O2,R60,75.0,19920.97957421484,60.0,1.1030717235233836
28,20190308,gchure,Y20I,O2,R1220,75.0,16394.304640022765,1220.0,0.844557018606275
33,20190308,gchure,Y20I,O2,R260,75.0,17662.476350364414,260.0,0.9375173967530352
48,20190308,gchure,delta,O2,R0,75.0,18514.868212424233,0.0,1.0
71,20190308,gchure,Y20I,O2,R124,75.0,18730.569251618734,124.0,1.0158114630744821
19,20190308,gchure,Y20I,O2,R260,100.0,16714.8162998373,260.0,0.8178122219369252
21,20190308,gchure,Y20I,O2,R1220,100.0,16238.90577099066,1220.0,0.7843710278033788
22,20190308,gchure,Y20I,O2,R124,100.0,19412.190461119204,124.0,1.0073508169262937
24,20190308,gchure,Y20I,O2,R60,100.0,20034.864893602808,60.0,1.0511047902396053
26,20190308,gchure,delta,O2,R0,100.0,19307.579030173383,0.0,1.0
4,20190308,gchure,Y20I,O2,R1220,250.0,16834.679958988498,1220.0,0.8727610261809607
5,20190308,gchure,Y20I,O2,R124,250.0,19035.592413758386,124.0,1.037261042499164
7,20190308,gchure,Y20I,O2,R60,250.0,19365.875331635627,60.0,1.061946960952068
10,20190308,gchure,delta,O2,R0,250.0,18537.061809630748,0.0,1.0
34,20190308,gchure,Y20I,O2,R260,250.0,17649.593773373294,260.0,0.9336690988640443
50,20190308,gchure,Y20I,O2,R260,500.0,15849.206759896337,260.0,0.9267820799232557
54,20190308,gchure,Y20I,O2,R60,500.0,19921.11397746648,60.0,1.2716471662645632
55,20190308,gchure,Y20I,O2,R124,500.0,17806.59876185853,124.0,1.0925609461134573
56,20190308,gchure,Y20I,O2,R1220,500.0,16540.25520693352,1220.0,0.985309563389767
64,20190308,gchure,delta,O2,R0,500.0,16713.708818886756,0.0,1.0
15,20190308,gchure,Y20I,O2,R260,1000.0,18303.873395664206,260.0,0.9607844665867808
31,20190308,gchure,delta,O2,R0,1000.0,18845.70680915154,0.0,1.0
43,20190308,gchure,Y20I,O2,R1220,1000.0,17472.59859624922,1220.0,0.9006204311829592
60,20190308,gchure,Y20I,O2,R60,1000.0,18518.453795831854,60.0,0.9763148577423146
66,20190308,gchure,Y20I,O2,R124,1000.0,17976.402516553742,124.0,0.9370835561557322
0,20190308,gchure,Y20I,O2,R60,5000.0,19610.084841271757,60.0,1.0674557455329594
12,20190308,gchure,Y20I,O2,R124,5000.0,18585.287838778302,124.0,0.9912601372806337
25,20190308,gchure,Y20I,O2,R1220,5000.0,17528.40813731784,1220.0,0.9126791192776752
47,20190308,gchure,delta,O2,R0,5000.0,18702.835100653956,0.0,1.0
65,20190308,gchure,Y20I,O2,R260,5000.0,18084.98883607834,260.0,0.9540619539077282
