,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
6,20180323,gchure,Q21M,O2,R124,0.0,6331.547982661619,124.0,-0.020330599172228528
13,20180323,gchure,Q21M,O2,R260,0.0,6385.926686149764,260.0,-0.015518326981715241
28,20180323,gchure,Q21M,O2,R1220,0.0,6244.181397011517,1220.0,-0.028062151481042692
36,20180323,gchure,auto,O2,R0,0.0,6561.283870482422,0.0,0.0
50,20180323,gchure,wt,O2,R260,0.0,6605.945217414567,260.0,0.003952329571066132
68,20180323,gchure,delta,O2,R0,0.0,17861.28963394365,0.0,1.0
71,20180323,gchure,Q21M,O2,R60,0.0,6065.62113655174,60.0,-0.04386393638252963
3,20180323,gchure,wt,O2,R260,0.1,6645.257257414196,260.0,0.08921767484991756
8,20180323,gchure,Q21M,O2,R60,0.1,6329.134898288055,60.0,0.06233715671684978
18,20180323,gchure,Q21M,O2,R260,0.1,6260.588991786936,260.0,0.056508560828396094
23,20180323,gchure,Q21M,O2,R124,0.1,6399.720994361807,124.0,0.06833923401596245
66,20180323,gchure,auto,O2,R0,0.1,5596.032621576193,0.0,0.0
70,20180323,gchure,Q21M,O2,R1220,0.1,5209.623146255075,1220.0,-0.032857172573528444
79,20180323,gchure,delta,O2,R0,0.1,17356.310364781377,0.0,1.0
2,20180323,gchure,Q21M,O2,R60,5.0,6918.98136441967,60.0,0.043051138451715244
15,20180323,gchure,delta,O2,R0,5.0,18356.61259583324,0.0,1.0
37,20180323,gchure,wt,O2,R260,5.0,6589.171037338396,260.0,0.015456996741632619
43,20180323,gchure,Q21M,O2,R1220,5.0,6132.1882573833045,1220.0,-0.022777244437967647
45,20180323,gchure,auto,O2,R0,5.0,6404.426130081892,0.0,0.0
64,20180323,gchure,Q21M,O2,R260,5.0,6366.2865797155655,260.0,-0.0031910103206316217
83,20180323,gchure,Q21M,O2,R124,5.0,6597.553755197506,124.0,0.01615835108237441
7,20180323,gchure,Q21M,O2,R260,10.0,6450.128525149436,260.0,0.009888333501976957
24,20180323,gchure,wt,O2,R260,10.0,6775.353860478792,260.0,0.0374091096170588
27,20180323,gchure,Q21M,O2,R1220,10.0,6240.582784498153,1220.0,-0.007843561242609518
42,20180323,gchure,Q21M,O2,R60,10.0,6195.82170212425,60.0,-0.011631272693297777
49,20180323,gchure,Q21M,O2,R124,10.0,6618.140760427438,124.0,0.02410563642826281
60,20180323,gchure,auto,O2,R0,10.0,6333.2736600983535,0.0,0.0
76,20180323,gchure,delta,O2,R0,10.0,18150.721466416813,0.0,1.0
5,20180323,gchure,Q21M,O2,R260,25.0,7392.154395653445,260.0,0.09164757968161573
21,20180323,gchure,wt,O2,R260,25.0,7957.4916693284795,260.0,0.14097500322544376
31,20180323,gchure,Q21M,O2,R1220,25.0,6604.998645783537,1220.0,0.022965808857653126
40,20180323,gchure,Q21M,O2,R60,25.0,8133.0943319919525,60.0,0.15629687800705278
51,20180323,gchure,Q21M,O2,R124,25.0,7638.818547146442,124.0,0.11316978888370703
62,20180323,gchure,auto,O2,R0,25.0,6341.789525287072,0.0,0.0
73,20180323,gchure,delta,O2,R0,25.0,17802.701793950873,0.0,1.0
0,20180323,gchure,Q21M,O2,R124,50.0,9433.2260111328,124.0,0.25612175133637505
9,20180323,gchure,auto,O2,R0,50.0,6327.751478697101,0.0,0.0
41,20180323,gchure,delta,O2,R0,50.0,18452.744831398148,0.0,1.0
46,20180323,gchure,Q21M,O2,R260,50.0,9539.906130746673,260.0,0.26492011654043585
69,20180323,gchure,wt,O2,R260,50.0,10405.917247373889,260.0,0.3363437529446816
77,20180323,gchure,Q21M,O2,R60,50.0,9640.196579047057,60.0,0.27319149825447553
78,20180323,gchure,Q21M,O2,R1220,50.0,7398.132630052025,1220.0,0.08827890624092409
12,20180323,gchure,Q21M,O2,R260,75.0,9644.174701839465,260.0,0.33035656230815036
