# Date : 2017-07-14
# Equipment : MACSQuant (Bjorkman lab)
# User : mrazomej
# Description :
# LacI titration for the 3 DNA binding domain mutants plus the wild-type for the O3 operator.
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates 
# Comments :
# Everything ran smoothly with this experiment.
date,username,operator,class,strain,repressors,IPTG_uM,mean_YFP,mean_YFP_bgcorr,fold_change
20170714,mrazomej,O3,NA,auto,0,0.0,2980.2922642540143,-6.752028845564837,-0.00033658894289327097
20170714,mrazomej,O3,NA,delta,0,0.0,23230.635547011465,20243.591253911887,1.0091439382687748
20170714,mrazomej,O3,NA,auto,0,0.0,2992.247086120065,5.202793020485842,0.00025935946704494896
20170714,mrazomej,O3,NA,delta,0,0.0,23011.336286843765,20024.291993744187,0.9982118602452029
20170714,mrazomej,O3,NA,auto,0,0.0,2977.5165854710904,-9.52770762848877,-0.0004749566555800038
20170714,mrazomej,O3,NA,delta,0,0.0,23158.56443541059,20171.520142311012,1.0055511901005236
20170714,mrazomej,O3,NA,auto,0,0.0,2998.121236553146,11.076943453566855,0.0005521861314282806
20170714,mrazomej,O3,NA,delta,0,0.0,22788.290373377717,19801.24608027814,0.9870930113854983
20170714,mrazomej,O3,dna,Q21A,1220,0.0,17345.25040091579,14358.20610781621,0.7157572229342688
20170714,mrazomej,O3,dna,Q21M,1220,0.0,14235.185306332865,11248.141013233286,0.560720337509447
20170714,mrazomej,O3,NA,wt,1220,0.0,8665.43793815282,5678.39364505324,0.2830681796591837
20170714,mrazomej,O3,dna,Y20I,1220,0.0,7280.499778230081,4293.455485130502,0.21402894983907614
20170714,mrazomej,O3,dna,Q21A,124,0.0,22297.83773199496,19310.793438895384,0.9626439250622564
20170714,mrazomej,O3,dna,Q21M,124,0.0,23759.95238627599,20772.90809317641,1.0355304066116464
20170714,mrazomej,O3,NA,wt,124,0.0,21026.00174722165,18038.95745412207,0.899242843781381
20170714,mrazomej,O3,dna,Y20I,124,0.0,19683.292433446553,16696.248140346976,0.8323087238489147
20170714,mrazomej,O3,dna,Q21A,260,0.0,20475.362119672587,17488.31782657301,0.871793433479524
20170714,mrazomej,O3,dna,Q21M,260,0.0,23353.4375518462,20366.393258746622,1.015265623755893
20170714,mrazomej,O3,NA,wt,260,0.0,18119.281576586614,15132.237283487035,0.7543427119990278
20170714,mrazomej,O3,dna,Y20I,260,0.0,16732.18621430887,13745.14192120929,0.6851959455440974
20170714,mrazomej,O3,dna,Q21A,60,0.0,26980.035842571335,23992.991549471757,1.1960517123365915
20170714,mrazomej,O3,dna,Q21M,60,0.0,24278.838310271534,21291.794017171957,1.0613968933572684
20170714,mrazomej,O3,NA,wt,60,0.0,22851.516782424722,19864.472489325144,0.9902448507319856
20170714,mrazomej,O3,dna,Y20I,60,0.0,20986.61056279793,17999.566269698353,0.8972791914588346
