,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
7,20190308,gchure,Y20I,O2,R124,0.0,19990.27084542148,124.0,0.7600102237403613
11,20190308,gchure,Y20I,O2,R260,0.0,14913.673322046427,260.0,0.5068239271202505
24,20190308,gchure,Y20I,O2,R60,0.0,21005.64589563134,60.0,0.8106502532994075
58,20190308,gchure,delta,O2,R0,0.0,24802.26707135878,0.0,1.0
60,20190308,gchure,Y20I,O2,R1220,0.0,9106.32997881798,1220.0,0.21719297893038014
1,20190308,gchure,Y20I,O2,R260,0.1,14276.53318133702,260.0,0.4847482563029215
9,20190308,gchure,Y20I,O2,R1220,0.1,9172.136858560836,1220.0,0.22394152403108994
32,20190308,gchure,Y20I,O2,R124,0.1,18828.2514031203,124.0,0.717316160630499
64,20190308,gchure,delta,O2,R0,0.1,24360.816983835477,0.0,1.0
71,20190308,gchure,Y20I,O2,R60,0.1,21360.04923034324,60.0,0.8466771812755043
13,20190308,gchure,delta,O2,R0,5.0,25793.137009772956,0.0,1.0
16,20190308,gchure,Y20I,O2,R1220,5.0,12535.148735154242,1220.0,0.36473314771548343
50,20190308,gchure,Y20I,O2,R60,5.0,23751.872413699086,60.0,0.9021912142500391
53,20190308,gchure,Y20I,O2,R260,5.0,19292.72792432174,260.0,0.6885278269417517
68,20190308,gchure,Y20I,O2,R124,5.0,23312.680768669186,124.0,0.8811470039136995
5,20190308,gchure,Y20I,O2,R260,10.0,20476.381517503276,260.0,0.7563672704667628
22,20190308,gchure,delta,O2,R0,10.0,25479.684786266276,0.0,1.0
37,20190308,gchure,Y20I,O2,R124,10.0,23802.495130216517,124.0,0.9183302966263447
49,20190308,gchure,Y20I,O2,R1220,10.0,13718.840733934054,1220.0,0.42731304017218763
62,20190308,gchure,Y20I,O2,R60,10.0,24703.633468368025,60.0,0.9622106654981635
2,20190308,gchure,Y20I,O2,R260,25.0,17816.996521672314,260.0,1.0512271711558783
18,20190308,gchure,delta,O2,R0,25.0,17167.178399727654,0.0,1.0
39,20190308,gchure,Y20I,O2,R124,25.0,16340.22851717717,124.0,0.9348089846371584
46,20190308,gchure,Y20I,O2,R1220,25.0,14192.900460469638,1220.0,0.7655284764857649
59,20190308,gchure,Y20I,O2,R60,25.0,17135.801832054905,60.0,0.9975264881846543
8,20190308,gchure,Y20I,O2,R124,50.0,17996.75327514145,124.0,1.0518557453656892
15,20190308,gchure,Y20I,O2,R1220,50.0,15606.570083301356,1220.0,0.8581470958031587
23,20190308,gchure,Y20I,O2,R60,50.0,17719.27844161156,60.0,1.0293682324946427
44,20190308,gchure,Y20I,O2,R260,50.0,18933.780821582284,260.0,1.1277956738379535
61,20190308,gchure,delta,O2,R0,50.0,17356.90197653746,0.0,1.0
14,20190308,gchure,Y20I,O2,R260,75.0,19164.222896282445,260.0,1.0597790444707755
31,20190308,gchure,delta,O2,R0,75.0,18361.014264090303,0.0,1.0
42,20190308,gchure,Y20I,O2,R1220,75.0,17153.645716197247,1220.0,0.9101412320232023
51,20190308,gchure,Y20I,O2,R124,75.0,17412.219293967468,124.0,0.9293856484611919
63,20190308,gchure,Y20I,O2,R60,75.0,18338.119472906033,60.0,0.9982960482675364
4,20190308,gchure,Y20I,O2,R60,100.0,17605.5618047087,60.0,0.977580296923742
6,20190308,gchure,delta,O2,R0,100.0,17893.78082109262,0.0,1.0
36,20190308,gchure,Y20I,O2,R124,100.0,18078.398693093775,124.0,1.0143608771023043
67,20190308,gchure,Y20I,O2,R1220,100.0,16605.362058051367,1220.0,0.8997777229702734
69,20190308,gchure,Y20I,O2,R260,100.0,18986.9138967243,260.0,1.0850315821835077
20,20190308,gchure,Y20I,O2,R60,250.0,17124.864513334483,60.0,1.0210837934276369
26,20190308,gchure,delta,O2,R0,250.0,16863.96249812293,0.0,1.0
48,20190308,gchure,Y20I,O2,R1220,250.0,17101.774208678635,1220.0,1.0192178392181597
52,20190308,gchure,Y20I,O2,R260,250.0,18158.168060221768,260.0,1.1045862474541075
57,20190308,gchure,Y20I,O2,R124,250.0,16656.05896477681,124.0,0.9831990751532095
3,20190308,gchure,Y20I,O2,R124,500.0,16543.63126524996,124.0,0.9666892084628781
28,20190308,gchure,Y20I,O2,R1220,500.0,16927.516058142322,1220.0,0.9978217390176791
33,20190308,gchure,Y20I,O2,R260,500.0,18077.758733667633,260.0,1.091104843491339
35,20190308,gchure,Y20I,O2,R60,500.0,16576.99292536921,60.0,0.969394793373382
43,20190308,gchure,delta,O2,R0,500.0,16954.375463759603,0.0,1.0
0,20190308,gchure,Y20I,O2,R60,1000.0,16344.72924138371,60.0,0.8492516788427598
17,20190308,gchure,Y20I,O2,R124,1000.0,16721.471367935526,124.0,0.8768890528269927
21,20190308,gchure,Y20I,O2,R1220,1000.0,16775.66503584222,1220.0,0.8808646386772483
40,20190308,gchure,Y20I,O2,R260,1000.0,17688.935248610345,260.0,0.9478611029430015
45,20190308,gchure,delta,O2,R0,1000.0,18399.67277977109,0.0,1.0
19,20190308,gchure,Y20I,O2,R260,5000.0,18103.578378513743,260.0,1.0864304063781716
30,20190308,gchure,delta,O2,R0,5000.0,17018.245068953227,0.0,1.0
38,20190308,gchure,Y20I,O2,R1220,5000.0,18126.76980150224,1220.0,1.0882772529604399
41,20190308,gchure,Y20I,O2,R124,5000.0,17383.403188187513,124.0,1.0290793292343419
56,20190308,gchure,Y20I,O2,R60,5000.0,17433.24255997761,60.0,1.0330482824761762
