,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
3,20180125,gchure,auto,O2,R0,0.0,4531.013069760393,0.0,0.0
21,20180125,gchure,Q21A,O2,R60,0.0,16791.75870195481,60.0,0.8343898814896983
25,20180125,gchure,Q21A,O2,R260,0.0,8172.666898720095,260.0,0.2478282478019531
27,20180125,gchure,delta,O2,R0,0.0,19225.277590687223,0.0,1.0
31,20180125,gchure,Q21A,O2,R124,0.0,13092.470217743565,124.0,0.5826393784997117
63,20180125,gchure,Q21A,O2,R1220,0.0,5627.005694783344,1220.0,0.074586422713576
78,20180125,gchure,wt,O2,R260,0.0,4563.930557511703,260.0,0.0022401589208109816
2,20180125,gchure,delta,O2,R0,0.1,13410.700213201022,0.0,1.0
9,20180125,gchure,Q21A,O2,R124,0.1,9635.064189182714,124.0,0.5814574133555667
23,20180125,gchure,Q21A,O2,R60,0.1,11894.994842663578,60.0,0.8319787070734536
24,20180125,gchure,wt,O2,R260,0.1,4468.607312919332,260.0,0.008737423657822969
26,20180125,gchure,Q21A,O2,R260,0.1,7221.265626663862,260.0,0.3138793185475708
42,20180125,gchure,auto,O2,R0,0.1,4389.787779203371,0.0,0.0
45,20180125,gchure,Q21A,O2,R1220,0.1,5358.2704194526295,1220.0,0.10735972079712022
5,20180125,gchure,wt,O2,R260,5.0,4787.532801226785,260.0,0.047002710897158205
29,20180125,gchure,Q21A,O2,R1220,5.0,6003.411623705958,1220.0,0.17496455503626593
41,20180125,gchure,Q21A,O2,R124,5.0,11715.23516645588,124.0,0.7760898155594798
49,20180125,gchure,Q21A,O2,R60,5.0,12910.937502246428,60.0,0.90192824049168
55,20180125,gchure,delta,O2,R0,5.0,13842.804155713904,0.0,1.0
58,20180125,gchure,Q21A,O2,R260,5.0,8510.110425353187,260.0,0.4387752205646271
74,20180125,gchure,auto,O2,R0,5.0,4340.918412668597,0.0,0.0
16,20180125,gchure,auto,O2,R0,10.0,4314.466744899603,0.0,0.0
19,20180125,gchure,Q21A,O2,R124,10.0,12563.851017382305,124.0,0.8333432010636396
35,20180125,gchure,Q21A,O2,R60,10.0,13286.055407837815,60.0,0.9062994483040511
53,20180125,gchure,Q21A,O2,R260,10.0,10044.80087082083,260.0,0.5788716861679476
56,20180125,gchure,delta,O2,R0,10.0,14213.610653380021,0.0,1.0
67,20180125,gchure,wt,O2,R260,10.0,5210.774931545116,260.0,0.09054401016209707
81,20180125,gchure,Q21A,O2,R1220,10.0,6710.631044011226,1220.0,0.24205772956375263
17,20180125,gchure,Q21A,O2,R124,25.0,13989.270144560956,124.0,0.9615453857971735
20,20180125,gchure,auto,O2,R0,25.0,4345.864196534078,0.0,0.0
38,20180125,gchure,Q21A,O2,R60,25.0,14017.610211582125,60.0,0.9643711779316385
60,20180125,gchure,Q21A,O2,R260,25.0,12595.189163393447,260.0,0.8225413718529625
61,20180125,gchure,delta,O2,R0,25.0,14374.934160851955,0.0,1.0
64,20180125,gchure,wt,O2,R260,25.0,6689.0800344231975,260.0,0.23364238620589706
83,20180125,gchure,Q21A,O2,R1220,25.0,9949.242361319091,1220.0,0.5587136379266574
7,20180125,gchure,delta,O2,R0,50.0,14499.282572682414,0.0,1.0
8,20180125,gchure,Q21A,O2,R260,50.0,13129.433114826326,260.0,0.865501076710241
30,20180125,gchure,wt,O2,R260,50.0,8065.245720639076,260.0,0.3682728974022989
34,20180125,gchure,Q21A,O2,R1220,50.0,10662.780211181765,1220.0,0.6233123035081245
47,20180125,gchure,auto,O2,R0,50.0,4314.446706710892,0.0,0.0
51,20180125,gchure,Q21A,O2,R124,50.0,14008.906698041998,124.0,0.9518523537253254
70,20180125,gchure,Q21A,O2,R60,50.0,14225.155467734443,60.0,0.9730847793174697
1,20180125,gchure,Q21A,O2,R124,75.0,14146.015301354862,124.0,0.9720407629839891
4,20180125,gchure,auto,O2,R0,75.0,4373.393634779374,0.0,0.0
22,20180125,gchure,Q21A,O2,R60,75.0,14161.26826574276,60.0,0.9735579099326007
43,20180125,gchure,Q21A,O2,R260,75.0,13731.798716402056,260.0,0.930840415828911
44,20180125,gchure,delta,O2,R0,75.0,14427.109526873557,0.0,1.0
65,20180125,gchure,Q21A,O2,R1220,75.0,12324.33461010366,1220.0,0.7908459977048455
77,20180125,gchure,wt,O2,R260,75.0,10458.551237472133,260.0,0.6052645278625656
32,20180125,gchure,Q21A,O2,R1220,100.0,12330.942508614206,1220.0,0.8061919954542351
40,20180125,gchure,auto,O2,R0,100.0,4326.358839556422,0.0,0.0
48,20180125,gchure,wt,O2,R260,100.0,11463.309159021706,260.0,0.7188071806593698
50,20180125,gchure,Q21A,O2,R260,100.0,13786.445370114325,260.0,0.9527848483515118
62,20180125,gchure,Q21A,O2,R60,100.0,14280.282747392968,60.0,1.0025223184159628
69,20180125,gchure,Q21A,O2,R124,100.0,14144.339573932186,124.0,0.988830625904286
82,20180125,gchure,delta,O2,R0,100.0,14255.238950239904,0.0,1.0
13,20180125,gchure,Q21A,O2,R1220,250.0,12909.871889492219,1220.0,0.9034519603039165
18,20180125,gchure,auto,O2,R0,250.0,4373.38611388642,0.0,0.0
46,20180125,gchure,Q21A,O2,R124,250.0,14344.899566028662,124.0,1.055326935737261
54,20180125,gchure,delta,O2,R0,250.0,13822.12954539568,0.0,1.0
73,20180125,gchure,wt,O2,R260,250.0,12407.649084563905,260.0,0.8502996222635458
75,20180125,gchure,Q21A,O2,R260,250.0,13764.056614110425,260.0,0.9938538990177681
80,20180125,gchure,Q21A,O2,R60,250.0,13518.91149983691,60.0,0.9679091672076083
11,20180125,gchure,Q21A,O2,R260,500.0,13361.687976179892,260.0,0.9978729432613574
14,20180125,gchure,wt,O2,R260,500.0,12576.12461909587,260.0,0.9103387707155637
15,20180125,gchure,Q21A,O2,R60,500.0,13041.24138978463,60.0,0.9621660501988374
28,20180125,gchure,Q21A,O2,R124,500.0,13471.256400110176,124.0,1.0100819920152166
36,20180125,gchure,delta,O2,R0,500.0,13380.776953475497,0.0,1.0
76,20180125,gchure,Q21A,O2,R1220,500.0,12912.696181890362,1220.0,0.9478424462447029
79,20180125,gchure,auto,O2,R0,500.0,4406.414893069292,0.0,0.0
10,20180125,gchure,Q21A,O2,R124,1000.0,13152.901111326379,124.0,0.9322582081744015
37,20180125,gchure,Q21A,O2,R1220,1000.0,12336.389241891558,1220.0,0.8455381564246738
52,20180125,gchure,delta,O2,R0,1000.0,13790.723344666518,0.0,1.0
57,20180125,gchure,Q21A,O2,R60,1000.0,12656.028040902853,60.0,0.879486337987138
66,20180125,gchure,auto,O2,R0,1000.0,4375.2323139271,0.0,0.0
68,20180125,gchure,wt,O2,R260,1000.0,12403.342797919166,260.0,0.85264915635118
71,20180125,gchure,Q21A,O2,R260,1000.0,12476.458989052155,260.0,0.8604146771184221
0,20180125,gchure,auto,O2,R0,5000.0,4366.934190453711,0.0,0.0
6,20180125,gchure,wt,O2,R260,5000.0,12117.74911224879,260.0,0.9781647148181305
12,20180125,gchure,Q21A,O2,R260,5000.0,12209.721284141957,260.0,0.9897717437820278
33,20180125,gchure,delta,O2,R0,5000.0,12290.768289536076,0.0,1.0
39,20180125,gchure,Q21A,O2,R60,5000.0,12428.156533768519,60.0,1.0173386068555315
59,20180125,gchure,Q21A,O2,R1220,5000.0,12220.56723355956,1220.0,0.9911405192109403
72,20180125,gchure,Q21A,O2,R124,5000.0,12515.328149970557,124.0,1.028339798338343
