,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
0,20190315,gchure,Q21M,O2,R60,0.0,5290.223991230191,60.0,0.03145891777804305
6,20190315,gchure,Q21M,O2,R124,0.0,4996.98039619152,124.0,0.016393145527849973
11,20190315,gchure,Q21M,O2,R260,0.0,5365.884953871379,260.0,0.03534609843831353
15,20190315,gchure,delta,O2,R0,0.0,24142.12644779172,0.0,1.0
27,20190315,gchure,Q21M,O2,R1220,0.0,4784.34674533311,1220.0,0.005468814320761121
10,20190315,gchure,Q21M,O2,R60,0.1,4876.072441777984,60.0,0.009388042541968967
48,20190315,gchure,Q21M,O2,R124,0.1,4607.254012173094,124.0,-0.005840237262619652
57,20190315,gchure,delta,O2,R0,0.1,22362.92940584906,0.0,1.0
58,20190315,gchure,Q21M,O2,R1220,0.1,4324.209893304611,1220.0,-0.021874387322597947
63,20190315,gchure,Q21M,O2,R260,0.1,4829.870982465342,260.0,0.006770778722567415
53,20190315,gchure,Q21M,O2,R1220,5.0,4083.4890183707644,1220.0,-0.01708730169439639
54,20190315,gchure,Q21M,O2,R260,5.0,4449.865370484921,260.0,0.003812099938688033
61,20190315,gchure,delta,O2,R0,5.0,21913.508361437885,0.0,1.0
67,20190315,gchure,Q21M,O2,R60,5.0,4758.533795285495,60.0,0.021419637499815045
70,20190315,gchure,Q21M,O2,R124,5.0,4402.47943148316,124.0,0.0011090385504626279
9,20190315,gchure,Q21M,O2,R260,10.0,4421.270649161746,260.0,0.01625227993508299
34,20190315,gchure,Q21M,O2,R60,10.0,4777.598124263558,60.0,0.03716881477435851
37,20190315,gchure,Q21M,O2,R1220,10.0,4117.125126594632,1220.0,-0.0016011578812600183
47,20190315,gchure,Q21M,O2,R124,10.0,4278.280360735829,124.0,0.007858705039730927
65,20190315,gchure,delta,O2,R0,10.0,21180.085812449906,0.0,1.0
12,20190315,gchure,Q21M,O2,R260,25.0,4828.984734907914,260.0,0.04334047109907951
35,20190315,gchure,Q21M,O2,R60,25.0,5733.877792129675,60.0,0.09419710708208036
38,20190315,gchure,Q21M,O2,R1220,25.0,4224.312725890073,1220.0,0.009356804182521588
44,20190315,gchure,Q21M,O2,R124,25.0,4800.828204842413,124.0,0.041758022887484175
68,20190315,gchure,delta,O2,R0,25.0,21850.84528653467,0.0,1.0
5,20190315,gchure,Q21M,O2,R1220,50.0,4169.980547636231,1220.0,0.007560119991446749
19,20190315,gchure,Q21M,O2,R124,50.0,5850.209516413483,124.0,0.1016569787121047
33,20190315,gchure,delta,O2,R0,50.0,21891.361036123286,0.0,1.0
49,20190315,gchure,Q21M,O2,R260,50.0,5018.658922881036,260.0,0.055088147813037516
66,20190315,gchure,Q21M,O2,R60,50.0,9062.682622454695,60.0,0.2815631900798644
8,20190315,gchure,Q21M,O2,R260,75.0,6067.704100822495,260.0,0.11631351244925668
26,20190315,gchure,Q21M,O2,R60,75.0,10011.478100849852,60.0,0.34719238118658724
42,20190315,gchure,Q21M,O2,R124,75.0,6850.719408934427,124.0,0.16215328129494638
52,20190315,gchure,Q21M,O2,R1220,75.0,4615.635852203162,1220.0,0.03130563051476883
64,20190315,gchure,delta,O2,R0,75.0,21162.45838837512,0.0,1.0
13,20190315,gchure,Q21M,O2,R260,100.0,7951.63869735883,260.0,0.2290159712408126
16,20190315,gchure,Q21M,O2,R1220,100.0,5361.03449859564,1220.0,0.0766090735002925
18,20190315,gchure,delta,O2,R0,100.0,21056.783488662386,0.0,1.0
28,20190315,gchure,Q21M,O2,R124,100.0,8633.673394413763,124.0,0.2691405075861039
59,20190315,gchure,Q21M,O2,R60,100.0,12305.578819822702,60.0,0.48516104632773704
7,20190315,gchure,Q21M,O2,R124,250.0,13629.279915727537,124.0,0.5712414222379154
30,20190315,gchure,Q21M,O2,R260,250.0,11080.542827553816,260.0,0.41898087331576833
31,20190315,gchure,Q21M,O2,R1220,250.0,6035.4181479164945,1220.0,0.1175871137684942
32,20190315,gchure,delta,O2,R0,250.0,20806.404238151998,0.0,1.0
43,20190315,gchure,Q21M,O2,R60,250.0,16951.807064558197,60.0,0.7697278843516615
29,20190315,gchure,Q21M,O2,R60,500.0,18379.726994076722,60.0,0.888590188246557
45,20190315,gchure,Q21M,O2,R260,500.0,14381.600352605918,260.0,0.6404331297626065
50,20190315,gchure,Q21M,O2,R1220,500.0,7836.772243458284,1220.0,0.2342065547955681
51,20190315,gchure,delta,O2,R0,500.0,20174.6811219743,0.0,1.0
60,20190315,gchure,Q21M,O2,R124,500.0,15267.165347185773,124.0,0.6953986733428991
24,20190315,gchure,Q21M,O2,R260,1000.0,14834.304865946027,260.0,0.7161102272567001
40,20190315,gchure,delta,O2,R0,1000.0,19117.364751214373,0.0,1.0
41,20190315,gchure,Q21M,O2,R124,1000.0,15537.771614007823,124.0,0.7627374098292873
55,20190315,gchure,Q21M,O2,R60,1000.0,17645.710916828408,60.0,0.9024558414329849
69,20190315,gchure,Q21M,O2,R1220,1000.0,8478.74887972909,1220.0,0.29485126919489796
2,20190315,gchure,Q21M,O2,R60,5000.0,17119.046496014376,60.0,0.8923048341131519
21,20190315,gchure,Q21M,O2,R1220,5000.0,9680.07068061604,1220.0,0.3902433557939738
22,20190315,gchure,delta,O2,R0,5000.0,18714.750944699965,0.0,1.0
23,20190315,gchure,Q21M,O2,R124,5000.0,15291.695148080109,124.0,0.7689756632811461
39,20190315,gchure,Q21M,O2,R260,5000.0,15227.760763961503,260.0,0.7646606887197864
